Orthogroup	s_cerevisiae_proteins	k_lactis_proteins
OG0003078	rna1893	Sbay_6.90
OG0003079	rna1894	Sbay_6.91
OG0003080	rna5157	Sbay_14.346
OG0003081	rna579	Sbay_3.3
OG0003082	rna2021	Sbay_7.77
OG0003083	rna3892	Sbay_10.147
OG0003084	rna1829	Sbay_6.20
OG0003085	rna1826	Sbay_6.17
OG0003086	rna3896	Sbay_10.151
OG0003087	rna3897	Sbay_10.152
OG0003088	rna3902	Sbay_10.157
OG0003089	rna3905	Sbay_10.160
OG0003090	rna3907	Sbay_10.162
OG0003091	rna1817	Sbay_6.4
OG0003092	rna5938	Sbay_16.156
OG0003093	rna5934	Sbay_16.152
OG0003094	rna5933	Sbay_16.151
OG0003095	rna3187	Sbay_6.148
OG0003096	rna509	Sbay_4.546
OG0003097	rna5969	Sbay_16.187
OG0003098	rna5632	Sbay_8.268
OG0003099	rna5635	Sbay_8.271
OG0003100	rna5636	Sbay_8.272
OG0003101	rna5959	Sbay_16.177
OG0003102	rna5637	Sbay_8.273
OG0003103	rna5644	Sbay_8.279
OG0003104	rna2822	Sbay_9.18
OG0003105	rna5652	Sbay_8.286
OG0003106	rna1854	Sbay_6.47
OG0003107	rna1853	Sbay_6.46
OG0003108	rna1850	Sbay_6.42
OG0003109	rna2725	Sbay_15.339
OG0003110	rna4989	Sbay_14.176
OG0003111	rna4987	Sbay_14.174
OG0003112	rna2726	Sbay_15.340
OG0003113	rna4986	Sbay_14.173
OG0003114	rna4985	Sbay_14.172
OG0003115	rna4984	Sbay_14.171
OG0003116	rna4981	Sbay_14.168
OG0003117	rna4975	Sbay_14.161
OG0003118	rna4968	Sbay_14.155
OG0003119	rna1236	Sbay_2.454
OG0003120	rna3046	Sbay_16.29
OG0003121	rna4671	Sbay_13.365
OG0003122	rna6170	Sbay_16.415
OG0003123	rna6169	Sbay_16.414
OG0003124	rna350	Sbay_4.376
OG0003125	rna997	Sbay_2.211
OG0003126	rna1723	Sbay_5.250
OG0003127	rna2627	Sbay_15.240
OG0003128	rna2419	Sbay_7.490
OG0003129	rna3267	Sbay_12.85
OG0003130	rna3265	Sbay_12.83
OG0003131	rna4651	Sbay_13.347
OG0003132	rna4652	Sbay_13.348
OG0003133	rna4361	Sbay_13.49
OG0003134	rna4368	Sbay_13.56
OG0003135	rna4333	Sbay_13.17
OG0003137	rna3391	Sbay_12.215
OG0003138	rna3373	Sbay_12.195
OG0003139	rna3374	Sbay_12.196
OG0003140	rna4997	Sbay_14.184
OG0003141	rna2719	Sbay_15.334
OG0003142	rna4999	Sbay_14.186
OG0003143	rna4489	Sbay_13.182
OG0003144	rna4656	Sbay_13.353
OG0003145	rna1933	Sbay_12.8
OG0003146	rna1201	Sbay_2.422
OG0003147	rna1200	Sbay_2.421
OG0003148	rna1199	Sbay_2.420
OG0003149	rna1198	Sbay_2.419
OG0003150	rna6066	Sbay_16.294
OG0003151	rna6074	Sbay_16.302
OG0003152	rna783	Sbay_4.81
OG0003153	rna4061	Sbay_10.299
OG0003154	rna2	Sbay_12.245
OG0003155	rna4676	Sbay_13.370
OG0003156	rna4675	Sbay_13.369
OG0003157	rna5847	Sbay_16.61
OG0003158	rna5848	Sbay_16.62
OG0003159	rna5850	Sbay_16.64
OG0003160	rna2657	Sbay_15.266
OG0003161	rna1274	Sbay_2.492
OG0003162	rna1275	Sbay_2.493
OG0003163	rna2660	Sbay_15.270
OG0003164	rna2607	Sbay_15.217
OG0003165	rna2979	Sbay_9.191
OG0003166	rna1587	Sbay_5.98
OG0003167	rna2997	Sbay_9.212
OG0003168	rna1585	Sbay_5.96
OG0003170	rna1575	Sbay_5.85
OG0003171	rna2993	Sbay_9.206
OG0003172	rna1571	Sbay_5.81
OG0003173	rna2991	Sbay_9.204
OG0003174	rna1568	Sbay_5.73
OG0003175	rna2987	Sbay_9.200
OG0003176	rna4476	Sbay_13.173
OG0003177	rna5434	Sbay_15.193
OG0003178	rna2543	Sbay_8.30
OG0003179	rna2295	Sbay_7.370
OG0003180	rna2296	Sbay_7.371
OG0003181	rna6195	Sbay_16.437
OG0003182	rna2301	Sbay_7.376
OG0003183	rna6200	Sbay_16.442
OG0003184	rna6202	Sbay_16.444
OG0003185	rna6203	Sbay_16.445
OG0003186	rna2310	Sbay_7.385
OG0003187	rna2312	Sbay_7.387
OG0003188	rna2313	Sbay_7.388
OG0003189	rna2314	Sbay_7.389
OG0003190	rna6210	Sbay_16.451
OG0003191	rna2323	Sbay_7.396
OG0003192	rna477	Sbay_4.514
OG0003193	rna479	Sbay_4.516
OG0003194	rna2974	Sbay_9.185
OG0003196	TCONS_novel_00000195-1	Sbay_6.114
OG0003197	rna1090	Sbay_2.306
OG0003198	rna3958	Sbay_10.225
OG0003199	rna3961	Sbay_10.228
OG0003200	rna3963	Sbay_10.230
OG0003201	rna1102	Sbay_2.323
OG0003202	rna1105	Sbay_2.327
OG0003203	rna3965	Sbay_10.232
OG0003205	rna3969	Sbay_10.239
OG0003206	rna3972	Sbay_10.243
OG0003207	rna1108	Sbay_2.330
OG0003209	rna3979	Sbay_10.251
OG0003210	rna1124	Sbay_2.345
OG0003211	rna1125	Sbay_2.346
OG0003212	rna4026	Sbay_10.262
OG0003213	rna1131	Sbay_2.353
OG0003215	rna1135	Sbay_2.358
OG0003216	rna1141	Sbay_2.363
OG0003217	rna1143	Sbay_2.365
OG0003218	rna1146	Sbay_2.368
OG0003219	rna1147	Sbay_2.369
OG0003220	rna725	Sbay_4.18
OG0003221	rna4952	Sbay_14.137
OG0003222	rna4948	Sbay_14.133
OG0003223	rna721	Sbay_4.13
OG0003224	rna4947	Sbay_14.132
OG0003225	rna4944	Sbay_14.128
OG0003226	rna4942	Sbay_14.126
OG0003227	rna4941	Sbay_14.125
OG0003228	rna4938	Sbay_14.122
OG0003229	rna715	Sbay_4.7
OG0003230	rna4926	Sbay_14.110
OG0003231	rna4924	Sbay_14.108
OG0003232	rna4923	Sbay_14.107
OG0003234	rna3051	Sbay_6.290
OG0003235	rna2530	Sbay_8.17
OG0003236	rna3786	Sbay_10.27
OG0003237	rna2536	Sbay_8.23
OG0003238	rna2537	Sbay_8.24
OG0003239	rna3792	Sbay_10.37
OG0003240	rna3794	Sbay_10.39
OG0003241	rna1758	Sbay_5.285
OG0003242	rna1023	Sbay_2.237
OG0003243	rna1754	Sbay_5.280
OG0003244	rna890	Sbay_4.196
OG0003245	rna891	Sbay_4.197
OG0003246	rna4636	Sbay_13.333
OG0003247	rna848	Sbay_4.148
OG0003248	rna4638	Sbay_13.335
OG0003249	rna847	Sbay_4.147
OG0003250	rna4643	Sbay_13.339
OG0003251	rna843	Sbay_4.143
OG0003252	rna4646	Sbay_13.342
OG0003253	rna5204	Sbay_14.400
OG0003254	rna5258	Sbay_15.11
OG0003255	rna4832	Sbay_14.13
OG0003256	rna4833	Sbay_14.14
OG0003257	rna4834	Sbay_14.15
OG0003258	rna4836	Sbay_14.17
OG0003259	rna1323	Sbay_2.541
OG0003260	rna1324	Sbay_2.542
OG0003261	rna5537	Sbay_8.175
OG0003262	rna1328	Sbay_2.546
OG0003263	rna5543	Sbay_8.181
OG0003264	rna1344	Sbay_2.562
OG0003265	rna5551	Sbay_8.189
OG0003266	rna5552	Sbay_8.190
OG0003267	rna5553	Sbay_8.191
OG0003268	rna5559	Sbay_8.195
OG0003269	rna2353	Sbay_7.428
OG0003270	rna2352	Sbay_7.427
OG0003271	rna6243	Sbay_16.483
OG0003272	rna2348	Sbay_7.422
OG0003273	rna6239	Sbay_16.479
OG0003274	rna2347	Sbay_7.421
OG0003275	rna1088	Sbay_2.304
OG0003276	rna1087	Sbay_2.303
OG0003278	rna2952	Sbay_9.160
OG0003279	rna2950	Sbay_9.158
OG0003280	rna6237	Sbay_16.477
OG0003281	rna2343	Sbay_7.417
OG0003282	rna2342	Sbay_7.416
OG0003283	rna2341	Sbay_7.415
OG0003284	rna6274	Sbay_16.511
OG0003285	rna6277	Sbay_16.514
OG0003286	rna4250	Sbay_10.508
OG0003287	rna4245	Sbay_10.504
OG0003288	rna4244	Sbay_10.503
OG0003289	rna4243	Sbay_10.502
OG0003290	rna884	Sbay_4.190
OG0003291	rna6136	Sbay_16.375
OG0003292	rna3371	Sbay_12.193
OG0003293	rna169	Sbay_2.77
OG0003294	rna165	Sbay_2.72
OG0003295	rna164	Sbay_2.71
OG0003296	rna3377	Sbay_12.201
OG0003297	rna3360, rna6134	TCONS_novel_00000181_1-frame_2
OG0003298	rna3353	Sbay_12.176
OG0003299	rna3351	Sbay_12.174
OG0003300	rna6126	Sbay_16.364
OG0003301	rna3347	Sbay_12.170
OG0003302	rna3346	Sbay_12.169
OG0003303	rna106	Sbay_2.9
OG0003304	rna110	Sbay_2.14
OG0003305	rna6117	Sbay_16.353
OG0003306	rna6115	Sbay_16.351
OG0003307	rna1712	Sbay_5.239
OG0003308	rna1709	Sbay_5.236
OG0003309	rna5270	Sbay_15.23
OG0003310	rna4849	Sbay_14.30
OG0003311	rna4847	Sbay_14.28
OG0003312	rna5274	Sbay_15.27
OG0003313	rna5280	Sbay_15.34
OG0003314	rna3592	Sbay_11.165
OG0003315	rna4495	Sbay_13.188
OG0003316	rna4494	Sbay_13.187
OG0003317	rna2853	Sbay_9.54
OG0003318	rna5076	Sbay_14.263
OG0003319	rna2852	Sbay_9.53
OG0003320	rna5075	Sbay_14.262
OG0003321	rna2851	Sbay_9.52
OG0003322	rna5074	Sbay_14.261
OG0003324	rna2906	Sbay_9.112
OG0003326	rna826	Sbay_4.126
OG0003327	rna5145	Sbay_14.332
OG0003328	rna2052	Sbay_7.111
OG0003329	rna2054	Sbay_7.113
OG0003330	rna833	Sbay_4.133
OG0003331	rna834	Sbay_4.134
OG0003332	rna2058	Sbay_7.118
OG0003333	rna836	Sbay_4.136
OG0003334	rna5439	Sbay_8.75
OG0003335	rna5440	Sbay_8.76
OG0003336	rna5441	Sbay_8.77
OG0003337	rna3834	Sbay_10.85
OG0003338	rna3833	Sbay_10.84
OG0003339	rna3830	Sbay_10.81
OG0003340	rna3831	Sbay_10.82
OG0003341	rna3276	Sbay_12.95
OG0003342	rna6135	Sbay_16.374
OG0003343	rna1751	Sbay_5.277
OG0003344	rna1749	Sbay_5.275
OG0003345	rna1018	Sbay_2.232
OG0003346	rna1017	Sbay_2.231
OG0003347	rna1012	Sbay_2.226
OG0003349	rna200	Sbay_2.110
OG0003350	rna2175	Sbay_7.249
OG0003351	rna2172	Sbay_7.246
OG0003353	rna4761	Sbay_13.451
OG0003354	rna4760	Sbay_13.450
OG0003356	rna4757	Sbay_13.447
OG0003357	rna325	Sbay_4.347
OG0003358	rna323	Sbay_4.345
OG0003359	rna6143	Sbay_16.383
OG0003360	rna2539	Sbay_8.26
OG0003361	rna3498	Sbay_11.71
OG0003362	rna3499	Sbay_11.72
OG0003363	rna3223	Sbay_12.35
OG0003364	rna3221	Sbay_12.29
OG0003365	rna1861	Sbay_6.53
OG0003366	rna3516	Sbay_11.89
OG0003367	rna180	Sbay_2.88
OG0003368	rna302	Sbay_4.321
OG0003369	rna1263	Sbay_2.483
OG0003370	rna4867	Sbay_14.50
OG0003371	rna900	Sbay_4.207
OG0003372	rna5338	Sbay_15.95
OG0003373	rna1718	Sbay_5.245
OG0003374	rna3510	Sbay_11.83
OG0003375	rna3665	Sbay_11.240
OG0003376	rna1876	Sbay_6.69
OG0003377	rna1871	Sbay_6.64
OG0003378	rna6089	Sbay_16.317
OG0003379	rna839	Sbay_4.139
OG0003380	rna2059	Sbay_7.119
OG0003381	rna3699	Sbay_11.278
OG0003382	rna3139	Sbay_6.198
OG0003383	rna3702	Sbay_11.281
OG0003384	rna3136	Sbay_6.201
OG0003385	rna3126	Sbay_6.211
OG0003386	rna3125	Sbay_6.212
OG0003387	rna2463	Sbay_7.531
OG0003388	rna2744	Sbay_15.358
OG0003389	rna2461	Sbay_7.529
OG0003390	rna2735	Sbay_15.350
OG0003391	rna2734	Sbay_15.349
OG0003392	rna2448	Sbay_7.516
OG0003393	rna2733	Sbay_15.348
OG0003394	rna3877	Sbay_10.131
OG0003395	rna2430	Sbay_7.500
OG0003396	rna3287	Sbay_12.110
OG0003397	rna3286	Sbay_12.109
OG0003398	rna3283	Sbay_12.105
OG0003399	rna2682	Sbay_15.295
OG0003400	rna1216	Sbay_2.433
OG0003401	rna5452	Sbay_8.88
OG0003402	rna1213	Sbay_2.429
OG0003403	rna5446	Sbay_8.82
OG0003404	rna5445	Sbay_8.81
OG0003405	rna1203	Sbay_2.424
OG0003406	rna1281	Sbay_2.499
OG0003407	rna2664	Sbay_15.274
OG0003408	rna1282	Sbay_2.500
OG0003409	rna2666	Sbay_15.277
OG0003410	rna2667	Sbay_15.278
OG0003411	rna3024	Sbay_9.241
OG0003412	rna3640	Sbay_11.213
OG0003413	rna3023	Sbay_9.240
OG0003414	rna3644	Sbay_11.217
OG0003415	rna4550	Sbay_13.248
OG0003416	rna4549	Sbay_13.246
OG0003417	rna2572	Sbay_8.58
OG0003418	rna5911	Sbay_16.128
OG0003420	rna5906	Sbay_16.122
OG0003421	rna5801, rna5814	Sbay_16.8, Sbay_2.737
OG0003422	rna5898	Sbay_16.113
OG0003423	rna2125	Sbay_7.191
OG0003424	rna779	Sbay_4.77
OG0003425	rna4054	Sbay_10.292
OG0003426	rna778	Sbay_4.76
OG0003427	rna776	Sbay_4.74
OG0003428	rna4050	Sbay_10.288
OG0003429	rna1687	Sbay_5.210
OG0003430	rna1688	Sbay_5.211
OG0003431	rna1690	Sbay_5.213
OG0003432	rna148	Sbay_2.53
OG0003433	rna147	Sbay_2.51
OG0003434	rna143	Sbay_2.47
OG0003435	rna133	Sbay_2.37
OG0003436	rna1705	Sbay_5.232
OG0003437	rna1707	Sbay_5.234
OG0003438	rna4837	Sbay_14.18
OG0003439	rna5534	Sbay_8.172
OG0003440	rna5533	Sbay_8.171
OG0003441	rna1313	Sbay_2.534
OG0003442	rna2695	Sbay_15.309
OG0003443	rna1312	Sbay_2.533
OG0003444	rna2692	Sbay_15.306
OG0003445	rna2691	Sbay_15.305
OG0003446	rna1308	Sbay_2.529
OG0003447	rna1307	Sbay_2.528
OG0003448	rna2686	Sbay_15.300
OG0003449	rna1304	Sbay_2.525
OG0003450	rna5454	Sbay_8.90
OG0003451	rna4626	Sbay_13.323
OG0003452	rna1542	Sbay_5.38
OG0003453	rna3306	Sbay_12.127
OG0003454	rna1544	Sbay_5.40
OG0003455	rna3304	Sbay_12.125
OG0003456	rna1550	Sbay_5.46
OG0003457	rna3298	Sbay_12.118
OG0003458	rna428	Sbay_4.460
OG0003459	rna6029	Sbay_16.252
OG0003460	rna426	Sbay_4.458
OG0003461	rna6024	Sbay_16.245
OG0003462	rna6022	Sbay_16.243
OG0003463	rna6021	Sbay_16.242
OG0003464	rna6020	Sbay_16.241
OG0003465	rna421	Sbay_4.454
OG0003466	rna6014	Sbay_16.234
OG0003467	rna6011	Sbay_16.230
OG0003468	rna405	Sbay_4.436
OG0003469	rna401	Sbay_4.433
OG0003470	rna399	Sbay_4.431
OG0003471	rna397	Sbay_4.429
OG0003472	rna5993	Sbay_16.212
OG0003473	rna5992	Sbay_16.211
OG0003474	rna5990	Sbay_16.209
OG0003475	rna388	Sbay_4.420
OG0003476	rna5985	Sbay_16.204
OG0003477	rna5984	Sbay_16.202
OG0003478	rna15	Sbay_1.11
OG0003479	rna5780	Sbay_8.424
OG0003480	rna5784	Sbay_8.428
OG0003481	rna5786	Sbay_8.430
OG0003482	rna12	Sbay_1.8
OG0003483	rna11	Sbay_1.7
OG0003484	rna5983	Sbay_16.200
OG0003485	rna5980	Sbay_16.197
OG0003486	rna5615	Sbay_8.251
OG0003487	rna5979	Sbay_16.196
OG0003488	rna5977	Sbay_16.194
OG0003489	rna5620	Sbay_8.256
OG0003490	rna5975	Sbay_16.192
OG0003491	rna5970	Sbay_16.188
OG0003492	rna5971	Sbay_16.189
OG0003493	rna5622	Sbay_8.258
OG0003494	rna488	Sbay_4.525
OG0003495	rna489	Sbay_4.526
OG0003496	rna499	Sbay_4.536
OG0003497	rna497	Sbay_4.534
OG0003498	rna3209	Sbay_6.126
OG0003499	rna3203	Sbay_6.132
OG0003500	rna3198	Sbay_6.137
OG0003501	rna500	Sbay_4.537
OG0003502	rna3193	Sbay_6.142
OG0003503	rna3192	Sbay_6.143
OG0003504	rna503	Sbay_4.540
OG0003505	rna504	Sbay_4.541
OG0003506	rna487	Sbay_4.524
OG0003507	rna483	Sbay_4.520
OG0003508	rna1908	Sbay_6.102
OG0003509	rna39	Sbay_1.35
OG0003510	rna5746	Sbay_8.384
OG0003511	rna5743	Sbay_8.380
OG0003512	rna1426	Sbay_2.650
OG0003513	rna371	Sbay_4.401
OG0003514	rna3150	Sbay_6.183
OG0003515	rna4577	Sbay_13.275
OG0003516	rna4807	Sbay_13.503
OG0003517	rna4808	Sbay_13.504
OG0003518	rna5088	Sbay_14.276
OG0003519	rna5100	Sbay_14.286
OG0003520	rna2878	Sbay_9.82
OG0003521	rna5102	Sbay_14.288
OG0003522	rna5103	Sbay_14.289
OG0003523	rna5109	Sbay_14.295
OG0003524	rna5113	Sbay_14.298
OG0003525	rna2894	Sbay_9.100
OG0003526	rna518	Sbay_4.555
OG0003527	rna972	Sbay_2.187
OG0003528	rna271	Sbay_4.285
OG0003529	rna2866	Sbay_9.67
OG0003530	rna2863	Sbay_9.64
OG0003531	rna2858	Sbay_9.57
OG0003533	rna4069	Sbay_10.307
OG0003534	rna4070	Sbay_10.308
OG0003535	rna803	Sbay_4.102
OG0003536	rna805	Sbay_4.104
OG0003537	rna806	Sbay_4.105
OG0003538	rna761	Sbay_4.59
OG0003539	rna763	Sbay_4.61
OG0003540	rna813	Sbay_4.111
OG0003541	rna818	Sbay_4.116
OG0003542	rna769	Sbay_4.67
OG0003543	rna772	Sbay_4.70
OG0003544	rna2915	Sbay_9.120
OG0003545	rna648	Sbay_3.84
OG0003546	rna4694	Sbay_13.386
OG0003547	rna5169	Sbay_14.363
OG0003548	rna5168	Sbay_14.362
OG0003549	rna5838	Sbay_16.51
OG0003550	rna2104	Sbay_7.168
OG0003551	rna465	Sbay_4.501
OG0003552	rna678	Sbay_3.119
OG0003554	rna852	Sbay_4.152
OG0003555	rna4635	Sbay_13.332
OG0003556	rna4631	Sbay_13.328
OG0003557	rna4628	Sbay_13.325
OG0003558	rna5361	Sbay_15.119
OG0003559	rna5366	Sbay_15.125
OG0003560	rna5369	Sbay_15.128
OG0003561	rna5379	Sbay_15.136
OG0003562	rna60	Sbay_1.57
OG0003563	rna63	Sbay_1.60
OG0003564	rna2291	Sbay_7.366
OG0003565	rna236	Sbay_2.147
OG0003566	rna5725	Sbay_8.360
OG0003567	rna5726	Sbay_8.361
OG0003568	rna5729	Sbay_8.364
OG0003569	rna5730	Sbay_8.366
OG0003571	rna1839	Sbay_6.30
OG0003572	rna3886	Sbay_10.140
OG0003573	rna3887	Sbay_10.141
OG0003574	rna1837	Sbay_6.28
OG0003575	rna1836	Sbay_6.27
OG0003576	rna2015	Sbay_7.72
OG0003577	rna1735	Sbay_5.260
OG0003578	rna2370	Sbay_7.446
OG0003579	rna2163	Sbay_7.233
OG0003580	rna448	Sbay_4.481
OG0003581	rna449	Sbay_4.482
OG0003582	rna2081	Sbay_7.146
OG0003583	rna1998	Sbay_7.56
OG0003584	rna6255	Sbay_16.490
OG0003585	rna681	Sbay_3.122
OG0003586	rna5202	Sbay_14.398
OG0003587	rna5200	Sbay_14.396
OG0003588	rna463	Sbay_4.498
OG0003589	rna2090	Sbay_7.155
OG0003591	rna2089	Sbay_7.154
OG0003592	rna2827	Sbay_9.24
OG0003593	rna2829	Sbay_9.26
OG0003594	rna3757	Sbay_11.338
OG0003595	rna3756	Sbay_11.336
OG0003596	rna6075	Sbay_16.303
OG0003597	rna5657	Sbay_8.292
OG0003598	rna5945	Sbay_16.162
OG0003599	rna5946	Sbay_16.163
OG0003600	rna1083	Sbay_2.299
OG0003601	rna1082	Sbay_2.298
OG0003602	rna298	Sbay_4.316
OG0003603	rna296	Sbay_4.313
OG0003604	rna1787	Sbay_5.316
OG0003605	rna1050	Sbay_2.262
OG0003606	rna5148	Sbay_14.336
OG0003607	rna585	Sbay_3.9
OG0003608	rna2007	Sbay_7.65
OG0003609	rna187	Sbay_2.96
OG0003610	rna1010	Sbay_2.224
OG0003611	rna598	Sbay_3.24
OG0003612	rna596	Sbay_3.21
OG0003613	rna3825	Sbay_10.73
OG0003614	rna1163	Sbay_2.383
OG0003615	rna4082	Sbay_10.321
OG0003616	rna4081	Sbay_10.320
OG0003617	rna1166	Sbay_2.387
OG0003618	rna4078	Sbay_10.317
OG0003619	rna4076	Sbay_10.315
OG0003620	rna4074	Sbay_10.313
OG0003621	rna3551	Sbay_11.126
OG0003622	rna3548	Sbay_11.123
OG0003623	rna3547	Sbay_11.121
OG0003624	rna3544	Sbay_11.118
OG0003625	rna4566	Sbay_13.264
OG0003626	rna4567	Sbay_13.265
OG0003627	rna4572	Sbay_13.270
OG0003628	rna4573	Sbay_13.271
OG0003629	rna3164	Sbay_6.170
OG0003630	rna3167	Sbay_6.167
OG0003631	rna3678	Sbay_11.254
OG0003633	rna1767	Sbay_5.295
OG0003634	rna1036	Sbay_2.250
OG0003635	rna2386	Sbay_7.458
OG0003636	rna5341	Sbay_15.98
OG0003637	rna936	Sbay_4.248
OG0003638	rna938	Sbay_4.250
OG0003639	rna3245	Sbay_12.59
OG0003640	rna3271	Sbay_12.90
OG0003641	rna2401	Sbay_7.472
OG0003643	rna3852	Sbay_10.105
OG0003644	rna3849	Sbay_10.101
OG0003645	rna3846	Sbay_10.98
OG0003646	rna3261	Sbay_12.77
OG0003647	rna3820	Sbay_10.68
OG0003648	rna49	Sbay_1.44
OG0003649	rna5463	Sbay_8.97
OG0003650	rna3723	Sbay_11.302
OG0003652	rna5471	Sbay_8.105
OG0003653	rna5475	Sbay_8.109
OG0003654	rna5476	Sbay_8.110
OG0003655	rna5481	Sbay_8.115
OG0003656	rna5482	Sbay_8.117
OG0003657	rna1525	Sbay_5.22
OG0003658	rna1529	Sbay_5.26
OG0003659	rna1532	Sbay_5.29
OG0003660	rna867	Sbay_4.170
OG0003662	rna4617	Sbay_13.314
OG0003663	rna4615	Sbay_13.312
OG0003664	rna3863	Sbay_10.114
OG0003665	rna4609	Sbay_13.305
OG0003666	rna4607	Sbay_13.303
OG0003668	rna2372	Sbay_7.448
OG0003669	rna281	Sbay_4.297
OG0003670	rna979	Sbay_2.193
OG0003671	rna995	Sbay_2.209
OG0003672	rna292	Sbay_4.310
OG0003673	rna1057	Sbay_2.269
OG0003674	rna1058	Sbay_2.270
OG0003675	rna1060	Sbay_2.273
OG0003676	rna1064	Sbay_2.276
OG0003678	rna1069	Sbay_2.282
OG0003679	rna3922	Sbay_10.178
OG0003680	rna3923	Sbay_10.179
OG0003681	rna1071	Sbay_2.284
OG0003682	rna1073	Sbay_2.288
OG0003683	rna3932	Sbay_10.189
OG0003684	rna3936	Sbay_10.192
OG0003685	rna1078	Sbay_2.293
OG0003686	rna4126	Sbay_10.366
OG0003687	rna4119	Sbay_10.360
OG0003688	rna4118	Sbay_10.359
OG0003689	rna2371	Sbay_7.447
OG0003690	rna1151	Sbay_2.374
OG0003691	rna1150	Sbay_2.373
OG0003692	rna726	Sbay_4.19
OG0003693	rna730	Sbay_4.25
OG0003694	rna4963	Sbay_14.149
OG0003695	rna3692	Sbay_11.269
OG0003696	rna2630	Sbay_15.243
OG0003697	rna2422	Sbay_7.493
OG0003698	rna3282	Sbay_12.104
OG0003699	rna1300	Sbay_2.520
OG0003700	rna1298	Sbay_2.518
OG0003701	rna2169	Sbay_7.239
OG0003702	rna2030	Sbay_7.88
OG0003703	rna3247	Sbay_12.61
OG0003704	rna4032	Sbay_10.270
OG0003705	rna4113	Sbay_10.354
OG0003706	rna5754	Sbay_8.392
OG0003708	rna5528	Sbay_8.166
OG0003709	rna2698	Sbay_15.313
OG0003710	rna2700	Sbay_15.315
OG0003711	rna5029	Sbay_14.214
OG0003712	rna2703	Sbay_15.318
OG0003713	rna5026	Sbay_14.210
OG0003714	rna2704	Sbay_15.319
OG0003715	rna2706	Sbay_15.321
OG0003716	rna5020	Sbay_14.205
OG0003717	rna5720	Sbay_8.355
OG0003718	rna5713	Sbay_8.346
OG0003719	rna1843	Sbay_6.34
OG0003720	rna1845	Sbay_6.36
OG0003721	rna3882	Sbay_10.136
OG0003722	rna2545	Sbay_8.32
OG0003723	rna2546	Sbay_8.33
OG0003724	rna2552	Sbay_8.38
OG0003725	rna2555	Sbay_8.41
OG0003726	rna2561	Sbay_8.46
OG0003727	rna2573	Sbay_8.59
OG0003729	rna4546	Sbay_13.242
OG0003730	rna4545	Sbay_13.241
OG0003731	rna4543	Sbay_13.238
OG0003732	rna3573	Sbay_11.147
OG0003733	rna4535	Sbay_13.228
OG0003734	rna4532	Sbay_13.225
OG0003735	rna3581	Sbay_11.153
OG0003736	rna4526	Sbay_13.217
OG0003737	rna3589	Sbay_11.161
OG0003738	rna3590	Sbay_11.162
OG0003739	rna4510	Sbay_13.203
OG0003740	rna6085	Sbay_16.313
OG0003741	rna6083	Sbay_16.311
OG0003742	rna6076	Sbay_16.304
OG0003743	rna674	Sbay_3.114
OG0003744	rna672	Sbay_3.112
OG0003745	rna1642	Sbay_5.161
OG0003746	rna1637	Sbay_5.156
OG0003747	rna2964	Sbay_9.172
OG0003748	rna4994	Sbay_14.181
OG0003749	rna4993	Sbay_14.180
OG0003751	rna5206	Sbay_14.402
OG0003752	rna5885	Sbay_16.99
OG0003753	rna3652	Sbay_11.224
OG0003754	rna4392	Sbay_13.88
OG0003755	rna5751	Sbay_8.389
OG0003756	rna551	Sbay_3.166
OG0003757	rna631	Sbay_3.63
OG0003758	rna82	Sbay_1.86
OG0003759	rna358	Sbay_4.386
OG0003760	rna4871	Sbay_14.53
OG0003761	rna293	Sbay_4.311
OG0003762	rna968	Sbay_2.181
OG0003763	rna3147	Sbay_6.186
OG0003764	rna3190	Sbay_6.145
OG0003765	rna1555	Sbay_5.68
OG0003766	rna3322	Sbay_12.144
OG0003767	rna2050	Sbay_7.109
OG0003768	rna4462	Sbay_13.158
OG0003769	rna6123	Sbay_16.361
OG0003770	rna4257	Sbay_10.515
OG0003771	rna6108	Sbay_16.341
OG0003772	rna2154	Sbay_7.224
OG0003775	rna1949	Sbay_7.6
OG0003776	rna5327	Sbay_15.84
OG0003776	rna5326	Sbay_15.83
OG0003777	rna2821, rna5254	Sbay_4.562
OG0003782	rna1990	Sbay_7.48
OG0003783	rna1376	Sbay_2.598
OG0003784	rna1375	Sbay_2.597
OG0003785	rna1370	Sbay_2.591
OG0003786	rna2044	Sbay_7.102
OG0003787	rna5741, rna40	Sbay_8.378
OG0003788	rna43	Sbay_1.39
OG0003789	rna1152	Sbay_2.376
OG0003790	rna3293	Sbay_12.112
OG0003791	rna3087	Sbay_6.250
OG0003792	rna3481	Sbay_11.50
OG0003793	rna3742	Sbay_11.322
OG0003794	rna3740	Sbay_11.320
OG0003795	rna71	Sbay_1.72
OG0003796	rna2762	Sbay_15.376
OG0003797	rna2771	Sbay_15.387
OG0003799	rna2494	Sbay_7.568
OG0003800	rna2497	Sbay_7.571
OG0003801	rna2498	Sbay_7.572
OG0003802	rna2794	Sbay_15.412
OG0003805	rna266	Sbay_4.280
OG0003807	rna612	Sbay_3.42
OG0003808	rna1565	Sbay_5.52
OG0003809	rna620	Sbay_3.51
OG0003810	rna619	Sbay_3.50
OG0003811	rna5790	Sbay_8.435
OG0003812	rna5218	Sbay_14.415
OG0003813	rna5219	Sbay_14.416
OG0003814	rna2084	Sbay_7.149
