Orthogroup	k_lactis_proteins	l_kluyveri_v2_proteins	l_thermotolerans_proteins	l_waltii_v3_proteins	n_castellii_proteins	s_bayanus_proteins	s_cerevisiae_proteins	s_kudriavzevii_proteins	s_mikatae_proteins	s_paradoxus_proteins	schizo_pombe_proteins
OG0034664				TCONS_novel_00000736_1-frame_1							
OG0034665				TCONS_novel_00000736_2-frame_1							
OG0034666				TCONS_novel_00000675_1-frame_1							
OG0034667				TCONS_novel_00000675_2-frame_1							
OG0034668				TCONS_novel_00000675_3-frame_1							
OG0034669				TCONS_novel_00000676_1-frame_1							
OG0034670				TCONS_novel_00000676_2-frame_1							
OG0034671				TCONS_novel_00000676_3-frame_1							
OG0034672				TCONS_novel_00000737_2-frame_1							
OG0034673				TCONS_novel_00000677_1-frame_1							
OG0034674				TCONS_novel_00000677_2-frame_1							
OG0034675				TCONS_novel_00000677_3-frame_1							
OG0034676				TCONS_novel_00000677_4-frame_1							
OG0034677				TCONS_novel_00000738_1-frame_1							
OG0034678				TCONS_novel_00000738_2-frame_1							
OG0034679				TCONS_novel_00000678_1-frame_1							
OG0034680				TCONS_novel_00000678_2-frame_1							
OG0034681				TCONS_novel_00000678_3-frame_1							
OG0034682				TCONS_novel_00000678_4-frame_1							
OG0034683				TCONS_novel_00000739_1-frame_1							
OG0034684				TCONS_novel_00000739_2-frame_1							
OG0034685				TCONS_novel_00000739_3-frame_1							
OG0034686				TCONS_novel_00000679_1-frame_1							
OG0034687				TCONS_novel_00000679_2-frame_1							
OG0034688				TCONS_novel_00000680_1-frame_1							
OG0034689				TCONS_novel_00000680_2-frame_1							
OG0034690				TCONS_novel_00000680_3-frame_1							
OG0034691				TCONS_novel_00000680_4-frame_1							
OG0034692				TCONS_novel_00000681_1-frame_1							
OG0034693				TCONS_novel_00000681_2-frame_1							
OG0034694				TCONS_novel_00000681_3-frame_1							
OG0034695				TCONS_novel_00000681_4-frame_1							
OG0034696				TCONS_novel_00000681_5-frame_1							
OG0034697				TCONS_novel_00000740_1-frame_1							
OG0034698				TCONS_novel_00000740_2-frame_1							
OG0034699				TCONS_novel_00000741_1-frame_1							
OG0034700				TCONS_novel_00000741_2-frame_1							
OG0034701				TCONS_novel_00000741_3-frame_1							
OG0034702				TCONS_novel_00000741_4-frame_1							
OG0034703				TCONS_novel_00000742_1-frame_1							
OG0034704				TCONS_novel_00000742_2-frame_1							
OG0034705				TCONS_novel_00000742_3-frame_1							
OG0034706				TCONS_novel_00000683_1-frame_1							
OG0034707				TCONS_novel_00000684_1-frame_1							
OG0034708				TCONS_novel_00000684_2-frame_1							
OG0034709				TCONS_novel_00000685_1-frame_1							
OG0034710				TCONS_novel_00000743_1-frame_1							
OG0034711				TCONS_novel_00000744_1-frame_1							
OG0034712				TCONS_novel_00000744_2-frame_1							
OG0034713				TCONS_novel_00000745_1-frame_1							
OG0034714				TCONS_novel_00000745_2-frame_1							
OG0034715				TCONS_novel_00000746_1-frame_1							
OG0034716				TCONS_novel_00000746_2-frame_1							
OG0034717				TCONS_novel_00000747_1-frame_1							
OG0034718				TCONS_novel_00000747_2-frame_1							
OG0034719				TCONS_novel_00000747_3-frame_1							
OG0034720				TCONS_novel_00000686_1-frame_1							
OG0034721				TCONS_novel_00000686_2-frame_1							
OG0034722				TCONS_novel_00000687_1-frame_1							
OG0034723				TCONS_novel_00000688_1-frame_1							
OG0034724				TCONS_novel_00000688_2-frame_1							
OG0034725				TCONS_novel_00000748_1-frame_1							
OG0034726				TCONS_novel_00000748_2-frame_1							
OG0034727				TCONS_novel_00000749_1-frame_1							
OG0034728				TCONS_novel_00000749_2-frame_1							
OG0034729				TCONS_novel_00000749_3-frame_1							
OG0034730				TCONS_novel_00000689_1-frame_1							
OG0034731				TCONS_novel_00000689_2-frame_1							
OG0034732				TCONS_novel_00000689_3-frame_1							
OG0034733				TCONS_novel_00000690_1-frame_1							
OG0034734				TCONS_novel_00000690_2-frame_1							
OG0034735				TCONS_novel_00000690_3-frame_1							
OG0034736				TCONS_novel_00000690_4-frame_1							
OG0034737				TCONS_novel_00000750_1-frame_1							
OG0034738				TCONS_novel_00000750_2-frame_1							
OG0034739				TCONS_novel_00000750_3-frame_1							
OG0034740				TCONS_novel_00000691_1-frame_1							
OG0034741				TCONS_novel_00000691_2-frame_1							
OG0034742				TCONS_novel_00000692_1-frame_1							
OG0034743				TCONS_novel_00000692_2-frame_1							
OG0034744				TCONS_novel_00000692_3-frame_1							
OG0034745				TCONS_novel_00000751_1-frame_1							
OG0034746				TCONS_novel_00000751_2-frame_1							
OG0034747				TCONS_novel_00000751_3-frame_1							
OG0034748				TCONS_novel_00000751_4-frame_1							
OG0034749				TCONS_novel_00000752_1-frame_1							
OG0034750				TCONS_novel_00000752_2-frame_1							
OG0034751				TCONS_novel_00000753_1-frame_1							
OG0034752				TCONS_novel_00000753_2-frame_1							
OG0034753				TCONS_novel_00000754_1-frame_1							
OG0034754				TCONS_novel_00000754_2-frame_1							
OG0034755				TCONS_novel_00000754_3-frame_1							
OG0034756				TCONS_novel_00000754_4-frame_1							
OG0034757				TCONS_novel_00000693_1-frame_1							
OG0034758				TCONS_novel_00000693_2-frame_1							
OG0034759				TCONS_novel_00000693_3-frame_1							
OG0034760				TCONS_novel_00000693_4-frame_1							
OG0034761				TCONS_novel_00000693_5-frame_1							
OG0034762				TCONS_novel_00000693_6-frame_1							
OG0034763				TCONS_novel_00000693_7-frame_1							
OG0034764				TCONS_novel_00000693_8-frame_1							
OG0034765				TCONS_novel_00000693_9-frame_1							
OG0034766				TCONS_novel_00000693_10-frame_1							
OG0034767				TCONS_novel_00000693_11-frame_1							
OG0034768				TCONS_novel_00000693_12-frame_1							
OG0034769				TCONS_novel_00000693_13-frame_1							
OG0034770				TCONS_novel_00000693_14-frame_1							
OG0034771				TCONS_novel_00000693_15-frame_1							
OG0034772				TCONS_novel_00000693_16-frame_1							
OG0034773				TCONS_novel_00000693_17-frame_1							
OG0034774				TCONS_novel_00000694_1-frame_1							
OG0034775				TCONS_novel_00000694_2-frame_1							
OG0034776				TCONS_novel_00000695_1-frame_1							
OG0034777				TCONS_novel_00000695_2-frame_1							
OG0034778				TCONS_novel_00000695_3-frame_1							
OG0034779				TCONS_novel_00000695_4-frame_1							
OG0034780				TCONS_novel_00000695_5-frame_1							
OG0034781				TCONS_novel_00000695_6-frame_1							
OG0034782				TCONS_novel_00000695_7-frame_1							
OG0034783				TCONS_novel_00000695_8-frame_1							
OG0034784				TCONS_novel_00000695_9-frame_1							
OG0034785				TCONS_novel_00000695_10-frame_1							
OG0034786				TCONS_novel_00000695_11-frame_1							
OG0034787				TCONS_novel_00000696_1-frame_1							
OG0034788				TCONS_novel_00000696_2-frame_1							
OG0034789				TCONS_novel_00000696_3-frame_1							
OG0034790				TCONS_novel_00000696_4-frame_1							
OG0034791				TCONS_novel_00000696_5-frame_1							
OG0034792				TCONS_novel_00000696_6-frame_1							
OG0034793				TCONS_novel_00000696_7-frame_1							
OG0034794				TCONS_novel_00000696_8-frame_1							
OG0034795				TCONS_novel_00000696_9-frame_1							
OG0034796				TCONS_novel_00000696_10-frame_1							
OG0034797				TCONS_novel_00000696_11-frame_1							
OG0034798				TCONS_novel_00000696_12-frame_1							
OG0034799				TCONS_novel_00000697_1-frame_1							
OG0034800				TCONS_novel_00000697_2-frame_1							
OG0034801				TCONS_novel_00000697_3-frame_1							
OG0034802				TCONS_novel_00000698_1-frame_1							
OG0034803				TCONS_novel_00000698_2-frame_1							
OG0034804				TCONS_novel_00000698_3-frame_1							
OG0034805				TCONS_novel_00000698_4-frame_1							
OG0034806				TCONS_novel_00000698_5-frame_1							
OG0034807				TCONS_novel_00000698_6-frame_1							
OG0034808				TCONS_novel_00000698_7-frame_1							
OG0034809				TCONS_novel_00000699_1-frame_1							
OG0034810				TCONS_novel_00000699_2-frame_1							
OG0034811				TCONS_novel_00000699_3-frame_1							
OG0034812				TCONS_novel_00000756_1-frame_1							
OG0034813				TCONS_novel_00000756_2-frame_1							
OG0034814				TCONS_novel_00000756_3-frame_1							
OG0034815				TCONS_novel_00000757_1-frame_1							
OG0034816				TCONS_novel_00000758_1-frame_1							
OG0034817				TCONS_novel_00000758_2-frame_1							
OG0034818				TCONS_novel_00000758_3-frame_1							
OG0034819				TCONS_novel_00000758_4-frame_1							
OG0034820				TCONS_novel_00000701_1-frame_1							
OG0034821				TCONS_novel_00000701_2-frame_1							
OG0034822				TCONS_novel_00000701_3-frame_1							
OG0034823				TCONS_novel_00000701_4-frame_1							
OG0034824				TCONS_novel_00000702_1-frame_1							
OG0034825				TCONS_novel_00000702_2-frame_1							
OG0034826				TCONS_novel_00000702_3-frame_1							
OG0034827				TCONS_novel_00000759_1-frame_1							
OG0034828				TCONS_novel_00000759_2-frame_1							
OG0034829				TCONS_novel_00000759_3-frame_1							
OG0034830				TCONS_novel_00000759_4-frame_1							
OG0034831				TCONS_novel_00000759_5-frame_1							
OG0034832				TCONS_novel_00000759_6-frame_1							
OG0034833				TCONS_novel_00000759_7-frame_1							
OG0034834				TCONS_novel_00000759_8-frame_1							
OG0034835				TCONS_novel_00000760_1-frame_1							
OG0034836				TCONS_novel_00000703_1-frame_1							
OG0034837				TCONS_novel_00000703_2-frame_1							
OG0034838				TCONS_novel_00000703_3-frame_1							
OG0034839				TCONS_novel_00000761_1-frame_1							
OG0034840				TCONS_novel_00000761_2-frame_1							
OG0034841				TCONS_novel_00000761_3-frame_1							
OG0034842				TCONS_novel_00000704_1-frame_1							
OG0034843				TCONS_novel_00000704_2-frame_1							
OG0034844				TCONS_novel_00000705_1-frame_1							
OG0034845				TCONS_novel_00000705_2-frame_1							
OG0034846				TCONS_novel_00000705_3-frame_1							
OG0034847				TCONS_novel_00000705_4-frame_1							
OG0034848				TCONS_novel_00000705_5-frame_1							
OG0034849				TCONS_novel_00000705_6-frame_1							
OG0034850				TCONS_novel_00000705_7-frame_1							
OG0034851				TCONS_novel_00000705_8-frame_1							
OG0034852				TCONS_novel_00000705_9-frame_1							
OG0034853				TCONS_novel_00000705_10-frame_1							
OG0034854				TCONS_novel_00000705_11-frame_1							
OG0034855				TCONS_novel_00000705_12-frame_1							
OG0034856				TCONS_novel_00000763_1-frame_1							
OG0034857				TCONS_novel_00000763_2-frame_1							
OG0034858				TCONS_novel_00000763_3-frame_1							
OG0034859				TCONS_novel_00000763_4-frame_1							
OG0034860				TCONS_novel_00000763_5-frame_1							
OG0034861				TCONS_novel_00000763_6-frame_1							
OG0034862				TCONS_novel_00000764_1-frame_1							
OG0034863				TCONS_novel_00000764_2-frame_1							
OG0034864				TCONS_novel_00000764_3-frame_1							
OG0034865				TCONS_novel_00000781_1-frame_1							
OG0034866				TCONS_novel_00000781_2-frame_1							
OG0034867				TCONS_novel_00000781_3-frame_1							
OG0034868				TCONS_novel_00000781_4-frame_1							
OG0034869				TCONS_novel_00000781_5-frame_1							
OG0034870				TCONS_novel_00000781_6-frame_1							
OG0034871				TCONS_novel_00000781_7-frame_1							
OG0034872				TCONS_novel_00000782_1-frame_1							
OG0034873				TCONS_novel_00000765_1-frame_1							
OG0034874				TCONS_novel_00000765_2-frame_1							
OG0034875				TCONS_novel_00000765_3-frame_1							
OG0034876				TCONS_novel_00000766_1-frame_1							
OG0034877				TCONS_novel_00000766_2-frame_1							
OG0034878				TCONS_novel_00000766_3-frame_1							
OG0034879				TCONS_novel_00000783_2-frame_1							
OG0034880				TCONS_novel_00000783_3-frame_1							
OG0034881				TCONS_novel_00000784_1-frame_1							
OG0034882				TCONS_novel_00000784_2-frame_1							
OG0034883				TCONS_novel_00000784_3-frame_1							
OG0034884				TCONS_novel_00000785_2-frame_1							
OG0034885				TCONS_novel_00000785_4-frame_1							
OG0034886				TCONS_novel_00000785_5-frame_1							
OG0034887				TCONS_novel_00000785_6-frame_1							
OG0034888				TCONS_novel_00000785_7-frame_1							
OG0034889				TCONS_novel_00000786_1-frame_1							
OG0034890				TCONS_novel_00000786_2-frame_1							
OG0034891				TCONS_novel_00000786_3-frame_1							
OG0034892				TCONS_novel_00000786_4-frame_1							
OG0034893				TCONS_novel_00000786_5-frame_1							
OG0034894				TCONS_novel_00000786_6-frame_1							
OG0034895				TCONS_novel_00000786_7-frame_1							
OG0034896				TCONS_novel_00000786_8-frame_1							
OG0034897				TCONS_novel_00000786_9-frame_1							
OG0034898				TCONS_novel_00000786_10-frame_1							
OG0034899				TCONS_novel_00000787_1-frame_1							
OG0034900				TCONS_novel_00000787_2-frame_1							
OG0034901				TCONS_novel_00000788_1-frame_1							
OG0034902				TCONS_novel_00000767_1-frame_1							
OG0034903				TCONS_novel_00000768_1-frame_1							
OG0034904				TCONS_novel_00000768_2-frame_1							
OG0034905				TCONS_novel_00000769_1-frame_1							
OG0034906				TCONS_novel_00000769_2-frame_1							
OG0034907				TCONS_novel_00000769_3-frame_1							
OG0034908				TCONS_novel_00000769_4-frame_1							
OG0034909				TCONS_novel_00000769_5-frame_1							
OG0034910				TCONS_novel_00000769_6-frame_1							
OG0034911				TCONS_novel_00000769_7-frame_1							
OG0034912				TCONS_novel_00000769_8-frame_1							
OG0034913				TCONS_novel_00000769_9-frame_1							
OG0034914				TCONS_novel_00000769_10-frame_1							
OG0034915				TCONS_novel_00000769_11-frame_1							
OG0034916				TCONS_novel_00000769_12-frame_1							
OG0034917				TCONS_novel_00000770_1-frame_1							
OG0034918				TCONS_novel_00000770_2-frame_1							
OG0034919				TCONS_novel_00000789_1-frame_1							
OG0034920				TCONS_novel_00000789_2-frame_1							
OG0034921				TCONS_novel_00000791_1-frame_1							
OG0034922				TCONS_novel_00000791_2-frame_1							
OG0034923				TCONS_novel_00000772_1-frame_1							
OG0034924				TCONS_novel_00000772_2-frame_1							
OG0034925				TCONS_novel_00000773_1-frame_1							
OG0034926				TCONS_novel_00000773_2-frame_1							
OG0034927				TCONS_novel_00000773_3-frame_1							
OG0034928				TCONS_novel_00000773_4-frame_1							
OG0034929				TCONS_novel_00000774_1-frame_1							
OG0034930				TCONS_novel_00000774_2-frame_1							
OG0034931				TCONS_novel_00000774_3-frame_1							
OG0034932				TCONS_novel_00000774_4-frame_1							
OG0034933				TCONS_novel_00000774_5-frame_1							
OG0034934				TCONS_novel_00000774_6-frame_1							
OG0034935				TCONS_novel_00000775_1-frame_1							
OG0034936				TCONS_novel_00000792_1-frame_1							
OG0034937				TCONS_novel_00000776_1-frame_1							
OG0034938				TCONS_novel_00000776_2-frame_1							
OG0034939				TCONS_novel_00000776_3-frame_1							
OG0034940				TCONS_novel_00000777_1-frame_1							
OG0034941				TCONS_novel_00000777_2-frame_1							
OG0034942				TCONS_novel_00000777_3-frame_1							
OG0034943				TCONS_novel_00000777_4-frame_1							
OG0034944				TCONS_novel_00000777_5-frame_1							
OG0034945				TCONS_novel_00000777_6-frame_1							
OG0034946				TCONS_novel_00000793_1-frame_1							
OG0034947				TCONS_novel_00000793_2-frame_1							
OG0034948				TCONS_novel_00000778_1-frame_1							
OG0034949				TCONS_novel_00000778_2-frame_1							
OG0034950				TCONS_novel_00000794_1-frame_1							
OG0034951				TCONS_novel_00000794_2-frame_1							
OG0034952				TCONS_novel_00000794_3-frame_1							
OG0034953				TCONS_novel_00000794_4-frame_1							
OG0034954				TCONS_novel_00000795_1-frame_1							
OG0034955				TCONS_novel_00000796_2-frame_1							
OG0034956				TCONS_novel_00000797_1-frame_1							
OG0034957				TCONS_novel_00000797_2-frame_1							
OG0034958				TCONS_novel_00000798_4-frame_1							
OG0034959				TCONS_novel_00000798_5-frame_1							
OG0034960				TCONS_novel_00000798_9-frame_1							
OG0034961				TCONS_novel_00000798_10-frame_1							
OG0034962				TCONS_novel_00000800_2-frame_1							
OG0034963				TCONS_novel_00000800_3-frame_1							
OG0034964				TCONS_novel_00000800_4-frame_1							
OG0034965				TCONS_novel_00000800_5-frame_1							
OG0034966				TCONS_novel_00000800_6-frame_1							
OG0034967				TCONS_novel_00000800_7-frame_1							
OG0034968				TCONS_novel_00000800_8-frame_1							
OG0034969				TCONS_novel_00000800_9-frame_1							
OG0034970				TCONS_novel_00000800_10-frame_1							
OG0034971				TCONS_novel_00000800_11-frame_1							
OG0034972				TCONS_novel_00000800_12-frame_1							
OG0034973				TCONS_novel_00000800_13-frame_1							
OG0034974				TCONS_novel_00000802_1-frame_1							
OG0034975				TCONS_novel_00000803_1-frame_1							
OG0034976				TCONS_novel_00000803_2-frame_1							
OG0034977				TCONS_novel_00000803_3-frame_1							
OG0034978				TCONS_novel_00000803_4-frame_1							
OG0034979				TCONS_novel_00000885_1-frame_1							
OG0034980				TCONS_novel_00000885_2-frame_1							
OG0034981				TCONS_novel_00000885_3-frame_1							
OG0034982				TCONS_novel_00000886_1-frame_1							
OG0034983				TCONS_novel_00000887_1-frame_1							
OG0034984				TCONS_novel_00000887_2-frame_1							
OG0034985				TCONS_novel_00000887_3-frame_1							
OG0034986				TCONS_novel_00000887_4-frame_1							
OG0034987				TCONS_novel_00000888_1-frame_1							
OG0034988				TCONS_novel_00000888_2-frame_1							
OG0034989				TCONS_novel_00000888_3-frame_1							
OG0034990				TCONS_novel_00000804_1-frame_1							
OG0034991				TCONS_novel_00000804_2-frame_1							
OG0034992				TCONS_novel_00000804_3-frame_1							
OG0034993				TCONS_novel_00000804_4-frame_1							
OG0034994				TCONS_novel_00000804_5-frame_1							
OG0034995				TCONS_novel_00000805_1-frame_1							
