Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000092	schizo_pombe_proteins	n17	1.0	Terminal	schizo_pombe_proteins_rna5872	schizo_pombe_proteins_rna5903
OG0000093	k_lactis_proteins	n8	1.0	Terminal	k_lactis_proteins_rna2489	k_lactis_proteins_rna1955, k_lactis_proteins_rna1476, k_lactis_proteins_rna1, k_lactis_proteins_rna530, k_lactis_proteins_rna2051, k_lactis_proteins_rna2937, k_lactis_proteins_rna2934, k_lactis_proteins_rna4054, k_lactis_proteins_rna1188
OG0000093	k_lactis_proteins	n9	1.0	Terminal	k_lactis_proteins_rna1955	k_lactis_proteins_rna1476, k_lactis_proteins_rna1, k_lactis_proteins_rna530, k_lactis_proteins_rna2051, k_lactis_proteins_rna2937, k_lactis_proteins_rna2934, k_lactis_proteins_rna4054, k_lactis_proteins_rna1188
OG0000093	k_lactis_proteins	n10	1.0	Terminal	k_lactis_proteins_rna1476	k_lactis_proteins_rna1, k_lactis_proteins_rna530, k_lactis_proteins_rna2051, k_lactis_proteins_rna2937, k_lactis_proteins_rna2934, k_lactis_proteins_rna4054, k_lactis_proteins_rna1188
OG0000093	k_lactis_proteins	n11	1.0	Terminal	k_lactis_proteins_rna1	k_lactis_proteins_rna530, k_lactis_proteins_rna2051, k_lactis_proteins_rna2937, k_lactis_proteins_rna2934, k_lactis_proteins_rna4054, k_lactis_proteins_rna1188
OG0000093	k_lactis_proteins	n12	1.0	Terminal	k_lactis_proteins_rna530, k_lactis_proteins_rna2051, k_lactis_proteins_rna2937, k_lactis_proteins_rna2934, k_lactis_proteins_rna4054	k_lactis_proteins_rna1188
OG0000093	k_lactis_proteins	n13	1.0	Terminal	k_lactis_proteins_rna530, k_lactis_proteins_rna2051, k_lactis_proteins_rna2937, k_lactis_proteins_rna2934	k_lactis_proteins_rna4054
OG0000093	k_lactis_proteins	n14	1.0	Terminal	k_lactis_proteins_rna530, k_lactis_proteins_rna2051, k_lactis_proteins_rna2937	k_lactis_proteins_rna2934
OG0000093	k_lactis_proteins	n15	1.0	Terminal	k_lactis_proteins_rna530, k_lactis_proteins_rna2051	k_lactis_proteins_rna2937
OG0000093	k_lactis_proteins	n16	1.0	Terminal	k_lactis_proteins_rna530	k_lactis_proteins_rna2051
OG0000094	N1	n4	0.4	Non-Terminal	s_bayanus_proteins_Sbay_13.273, s_cerevisiae_proteins_rna4575, s_paradoxus_proteins_Spar_13.269, s_mikatae_proteins_Smik_13.280, s_kudriavzevii_proteins_Skud_13.252	s_bayanus_proteins_Sbay_2.4, s_cerevisiae_proteins_rna1808, s_cerevisiae_proteins_rna4827, s_paradoxus_proteins_Spar_10.445, s_paradoxus_proteins_Spar_14.3, s_mikatae_proteins_Smik_17.22, s_mikatae_proteins_Smik_19.5, k_lactis_proteins_rna12, n_castellii_proteins_rna5316
OG0000094	s_cerevisiae_proteins	n13	1.0	Terminal	s_cerevisiae_proteins_rna1808	s_cerevisiae_proteins_rna4827
OG0000094	s_paradoxus_proteins	n14	1.0	Terminal	s_paradoxus_proteins_Spar_10.445	s_paradoxus_proteins_Spar_14.3
OG0000094	s_mikatae_proteins	n15	1.0	Terminal	s_mikatae_proteins_Smik_17.22	s_mikatae_proteins_Smik_19.5
OG0000095	N1	n1	0.6	Non-Terminal	n_castellii_proteins_rna1262, s_bayanus_proteins_Sbay_15.345, s_bayanus_proteins_Sbay_2.586, s_cerevisiae_proteins_rna1365, s_paradoxus_proteins_Spar_4.763, s_mikatae_proteins_Smik_4.681, s_kudriavzevii_proteins_Skud_4.684, k_lactis_proteins_rna94, l_kluyveri_v2_proteins_SAKL-ORF4258, l_thermotolerans_proteins_rna3905, l_waltii_v3_proteins_Kwal_47.18743	n_castellii_proteins_rna5199, s_bayanus_proteins_Sbay_8.207, s_kudriavzevii_proteins_Skud_15.320, s_mikatae_proteins_Smik_15.336, s_paradoxus_proteins_Spar_15.349, s_cerevisiae_proteins_rna5571
OG0000095	s_bayanus_proteins	n5	1.0	Terminal	s_bayanus_proteins_Sbay_15.345	s_bayanus_proteins_Sbay_2.586
OG0000096	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna6049	schizo_pombe_proteins_rna2167
OG0000096	N5	n7	1.0	Non-Terminal: STRIDE	s_bayanus_proteins_Sbay_16.280, s_cerevisiae_proteins_rna6056, s_paradoxus_proteins_Spar_16.298, s_mikatae_proteins_Smik_16.199, s_kudriavzevii_proteins_Skud_16.245	s_bayanus_proteins_Sbay_7.273, s_cerevisiae_proteins_rna2196, s_kudriavzevii_proteins_Skud_7.279, s_mikatae_proteins_Smik_7.282, s_paradoxus_proteins_Spar_7.292
OG0000096	n_castellii_proteins	n16	1.0	Terminal	n_castellii_proteins_rna2143	n_castellii_proteins_rna668
OG0000097	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna3126	schizo_pombe_proteins_rna4353
OG0000097	s_cerevisiae_proteins	n3	1.0	Terminal	s_cerevisiae_proteins_rna4821	s_cerevisiae_proteins_rna5804, s_cerevisiae_proteins_rna5810
OG0000097	s_cerevisiae_proteins	n4	1.0	Terminal	s_cerevisiae_proteins_rna5804	s_cerevisiae_proteins_rna5810
OG0000097	N7	n8	0.75	Non-Terminal	s_kudriavzevii_proteins_Skud_7.587, s_mikatae_proteins_Smik_16.53, s_paradoxus_proteins_Spar_7.615	s_kudriavzevii_proteins_Skud_8.238, s_mikatae_proteins_Smik_8.258, s_paradoxus_proteins_Spar_8.271
OG0000097	n_castellii_proteins	n13	1.0	Terminal	n_castellii_proteins_rna3109	n_castellii_proteins_rna3282
OG0000098	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna3555	schizo_pombe_proteins_rna5506
OG0000098	N1	n2	0.6	Non-Terminal	k_lactis_proteins_rna4255, l_kluyveri_v2_proteins_SAKL-ORF7047, l_thermotolerans_proteins_rna4170, l_waltii_v3_proteins_Kwal_23.4754, n_castellii_proteins_rna2261, s_cerevisiae_proteins_rna2860, s_paradoxus_proteins_Spar_9.43, s_mikatae_proteins_Smik_9.39, s_kudriavzevii_proteins_Skud_9.37	l_kluyveri_v2_proteins_SAKL-ORF11966, k_lactis_proteins_rna1326, s_bayanus_proteins_Sbay_6.285, s_cerevisiae_proteins_rna3056, s_paradoxus_proteins_Spar_10.27, s_mikatae_proteins_Smik_10.25, s_kudriavzevii_proteins_Skud_10.10
OG0000099	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna6619	schizo_pombe_proteins_rna641
OG0000099	N1	n2	0.6	Non-Terminal	l_kluyveri_v2_proteins_SAKL-ORF2139, l_thermotolerans_proteins_rna1887, l_waltii_v3_proteins_Kwal_26.9107, k_lactis_proteins_rna1490, n_castellii_proteins_rna2615, s_bayanus_proteins_Sbay_13.405, s_cerevisiae_proteins_rna4712, s_mikatae_proteins_Smik_13.430, s_kudriavzevii_proteins_Skud_13.391	n_castellii_proteins_rna1648, s_bayanus_proteins_Sbay_8.328, s_kudriavzevii_proteins_Skud_15.444, s_mikatae_proteins_Smik_15.461, s_cerevisiae_proteins_rna5695, s_paradoxus_proteins_Spar_15.485, k_lactis_proteins_rna1491
OG0000100	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna5664, schizo_pombe_proteins_rna81, schizo_pombe_proteins_rna69, schizo_pombe_proteins_rna3484	schizo_pombe_proteins_rna2358
OG0000100	schizo_pombe_proteins	n2	1.0	Terminal	schizo_pombe_proteins_rna5664, schizo_pombe_proteins_rna81, schizo_pombe_proteins_rna69	schizo_pombe_proteins_rna3484
OG0000100	schizo_pombe_proteins	n3	1.0	Terminal	schizo_pombe_proteins_rna5664, schizo_pombe_proteins_rna81	schizo_pombe_proteins_rna69
OG0000100	schizo_pombe_proteins	n4	1.0	Terminal	schizo_pombe_proteins_rna5664	schizo_pombe_proteins_rna81
OG0000100	N5	n7	0.6	Non-Terminal	s_bayanus_proteins_Sbay_2.715, s_cerevisiae_proteins_rna4820, s_cerevisiae_proteins_rna5811, s_cerevisiae_proteins_rna5803, s_paradoxus_proteins_Spar_15.610	s_bayanus_proteins_Sbay_8.11, s_kudriavzevii_proteins_Skud_4.807, s_mikatae_proteins_Smik_4.814, s_cerevisiae_proteins_rna1483, s_paradoxus_proteins_Spar_4.904
OG0000100	s_cerevisiae_proteins	n10	1.0	Terminal	s_cerevisiae_proteins_rna4820, s_cerevisiae_proteins_rna5811	s_cerevisiae_proteins_rna5803
OG0000100	s_cerevisiae_proteins	n11	1.0	Terminal	s_cerevisiae_proteins_rna4820	s_cerevisiae_proteins_rna5811
OG0000100	k_lactis_proteins	n16	1.0	Terminal	k_lactis_proteins_rna2077	k_lactis_proteins_rna2078
OG0000101	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna1012	schizo_pombe_proteins_rna3026
OG0000101	N2	n4	0.25	Non-Terminal	k_lactis_proteins_rna2200, l_kluyveri_v2_proteins_SAKL-ORF9795	l_kluyveri_v2_proteins_SAKL-ORF4246
OG0000101	N3	n6	1.0	Non-Terminal: STRIDE	n_castellii_proteins_rna1061, s_bayanus_proteins_Sbay_2.150, s_cerevisiae_proteins_rna239, s_paradoxus_proteins_Spar_2.162, s_mikatae_proteins_Smik_2.140, s_kudriavzevii_proteins_Skud_2.134	n_castellii_proteins_rna3657, s_bayanus_proteins_Sbay_9.244, s_cerevisiae_proteins_rna3027, s_paradoxus_proteins_Spar_9.234, s_mikatae_proteins_Smik_9.232, s_kudriavzevii_proteins_Skud_9.209
OG0000102	N0	n0	0.6363636363636364	Non-Terminal	k_lactis_proteins_rna3956, l_kluyveri_v2_proteins_SAKL-ORF6741, l_thermotolerans_proteins_rna605, l_waltii_v3_proteins_Kwal_33.14642, n_castellii_proteins_rna2321, s_bayanus_proteins_Sbay_15.326, s_cerevisiae_proteins_rna2711, s_paradoxus_proteins_Spar_8.219, s_mikatae_proteins_Smik_8.210, s_kudriavzevii_proteins_Skud_8.190, schizo_pombe_proteins_rna5415	schizo_pombe_proteins_rna3921, n_castellii_proteins_rna2906, s_cerevisiae_proteins_rna1827, s_kudriavzevii_proteins_Skud_6.31, k_lactis_proteins_rna2280, l_thermotolerans_proteins_rna4605, l_waltii_v3_proteins_Kwal_14.1109
OG0000103	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna3124, schizo_pombe_proteins_rna29	schizo_pombe_proteins_rna3140, schizo_pombe_proteins_rna3085
OG0000103	schizo_pombe_proteins	n2	1.0	Terminal	schizo_pombe_proteins_rna3124	schizo_pombe_proteins_rna29
OG0000103	schizo_pombe_proteins	n3	1.0	Terminal	schizo_pombe_proteins_rna3140	schizo_pombe_proteins_rna3085
OG0000103	N1	n7	0.1	Non-Terminal	s_cerevisiae_proteins_rna4004, s_cerevisiae_proteins_rna4019, s_cerevisiae_proteins_rna4015, s_cerevisiae_proteins_rna4008	l_kluyveri_v2_proteins_SAKL-ORF3775, n_castellii_proteins_rna4388, s_bayanus_proteins_Sbay_2.491, s_cerevisiae_proteins_rna1273, s_paradoxus_proteins_Spar_4.701, s_kudriavzevii_proteins_Skud_4.588, s_mikatae_proteins_Smik_4.581
OG0000103	s_cerevisiae_proteins	n8	1.0	Terminal	s_cerevisiae_proteins_rna4004, s_cerevisiae_proteins_rna4019, s_cerevisiae_proteins_rna4015	s_cerevisiae_proteins_rna4008
OG0000103	s_cerevisiae_proteins	n9	1.0	Terminal	s_cerevisiae_proteins_rna4004, s_cerevisiae_proteins_rna4019	s_cerevisiae_proteins_rna4015
OG0000103	s_cerevisiae_proteins	n10	1.0	Terminal	s_cerevisiae_proteins_rna4004	s_cerevisiae_proteins_rna4019
OG0000104	n_castellii_proteins	n3	1.0	Terminal	n_castellii_proteins_rna1446	n_castellii_proteins_rna4035
OG0000104	N5	n4	0.8	Non-Terminal	s_bayanus_proteins_Sbay_4.65, s_kudriavzevii_proteins_Skud_4.76, s_mikatae_proteins_Smik_4.57, s_paradoxus_proteins_Spar_4.82	s_bayanus_proteins_Sbay_4.113, s_paradoxus_proteins_Spar_4.147, s_kudriavzevii_proteins_Skud_4.123, s_mikatae_proteins_Smik_4.105
OG0000104	N2	n11	0.75	Non-Terminal	l_thermotolerans_proteins_rna2698, l_waltii_v3_proteins_Kwal_27.12090, k_lactis_proteins_rna3991, l_kluyveri_v2_proteins_SAKL-ORF1701	k_lactis_proteins_rna4294, l_thermotolerans_proteins_rna4748, l_waltii_v3_proteins_Kwal_56.24401
OG0000105	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna1889	schizo_pombe_proteins_rna1993
OG0000105	N5	n7	1.0	Non-Terminal	s_bayanus_proteins_Sbay_2.259, s_cerevisiae_proteins_rna1047, s_paradoxus_proteins_Spar_4.405, s_kudriavzevii_proteins_Skud_4.358, s_mikatae_proteins_Smik_4.343	s_bayanus_proteins_Sbay_5.313, s_cerevisiae_proteins_rna1784, s_paradoxus_proteins_Spar_5.374, s_kudriavzevii_proteins_Skud_5.316, s_mikatae_proteins_Smik_5.349
OG0000105	n_castellii_proteins	n16	1.0	Terminal	n_castellii_proteins_rna1993	n_castellii_proteins_rna2092
OG0000106	N0	n0	0.45454545454545453	Non-Terminal	k_lactis_proteins_rna5173, l_kluyveri_v2_proteins_SAKL-ORF14312, l_thermotolerans_proteins_rna123, l_waltii_v3_proteins_Kwal_47.17980, n_castellii_proteins_rna2927, schizo_pombe_proteins_rna6500, l_kluyveri_v2_proteins_SAKL-ORF6701, schizo_pombe_proteins_rna6056, schizo_pombe_proteins_rna251	n_castellii_proteins_rna2393, s_bayanus_proteins_Sbay_11.266, s_mikatae_proteins_Smik_11.296, s_paradoxus_proteins_Spar_11.321, s_kudriavzevii_proteins_Skud_11.269, k_lactis_proteins_rna5002, l_kluyveri_v2_proteins_SAKL-ORF9113, l_thermotolerans_proteins_rna2817, l_waltii_v3_proteins_Kwal_27.12655
OG0000106	N0	n1	0.18181818181818182	Non-Terminal	k_lactis_proteins_rna5173, l_kluyveri_v2_proteins_SAKL-ORF14312, l_thermotolerans_proteins_rna123, l_waltii_v3_proteins_Kwal_47.17980, n_castellii_proteins_rna2927, schizo_pombe_proteins_rna6500	l_kluyveri_v2_proteins_SAKL-ORF6701, schizo_pombe_proteins_rna6056, schizo_pombe_proteins_rna251
OG0000106	schizo_pombe_proteins	n8	1.0	Terminal	schizo_pombe_proteins_rna6056	schizo_pombe_proteins_rna251
OG0000107	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna6850	schizo_pombe_proteins_rna5391
OG0000107	N8	n5	0.3333333333333333	Non-Terminal	s_paradoxus_proteins_Spar_6.14	s_cerevisiae_proteins_rna3424, s_mikatae_proteins_Smik_6.3, s_cerevisiae_proteins_rna703, s_cerevisiae_proteins_rna5242, s_mikatae_proteins_Smik_3.210, s_paradoxus_proteins_Spar_2.5, s_paradoxus_proteins_Spar_10.442, s_cerevisiae_proteins_rna4829, s_paradoxus_proteins_Spar_14.5, s_mikatae_proteins_Smik_14.1, s_cerevisiae_proteins_rna710, s_paradoxus_proteins_Spar_4.22
OG0000107	N8	n6	0.6666666666666666	Non-Terminal	s_cerevisiae_proteins_rna3424, s_mikatae_proteins_Smik_6.3	s_cerevisiae_proteins_rna703, s_cerevisiae_proteins_rna5242, s_mikatae_proteins_Smik_3.210, s_paradoxus_proteins_Spar_2.5, s_paradoxus_proteins_Spar_10.442, s_cerevisiae_proteins_rna4829, s_paradoxus_proteins_Spar_14.5, s_mikatae_proteins_Smik_14.1, s_cerevisiae_proteins_rna710, s_paradoxus_proteins_Spar_4.22
OG0000107	N8	n8	1.0	Non-Terminal	s_cerevisiae_proteins_rna703, s_cerevisiae_proteins_rna5242, s_mikatae_proteins_Smik_3.210, s_paradoxus_proteins_Spar_2.5, s_paradoxus_proteins_Spar_10.442	s_cerevisiae_proteins_rna4829, s_paradoxus_proteins_Spar_14.5, s_mikatae_proteins_Smik_14.1, s_cerevisiae_proteins_rna710, s_paradoxus_proteins_Spar_4.22
OG0000107	N8	n9	0.3333333333333333	Non-Terminal	s_cerevisiae_proteins_rna703, s_cerevisiae_proteins_rna5242, s_mikatae_proteins_Smik_3.210, s_paradoxus_proteins_Spar_2.5	s_paradoxus_proteins_Spar_10.442
OG0000107	s_cerevisiae_proteins	n11	1.0	Terminal	s_cerevisiae_proteins_rna703	s_cerevisiae_proteins_rna5242
OG0000107	N8	n13	0.6666666666666666	Non-Terminal	s_cerevisiae_proteins_rna4829, s_paradoxus_proteins_Spar_14.5, s_mikatae_proteins_Smik_14.1	s_cerevisiae_proteins_rna710, s_paradoxus_proteins_Spar_4.22
OG0000108	n_castellii_proteins	n0	1.0	Terminal	n_castellii_proteins_rna382	n_castellii_proteins_rna411, n_castellii_proteins_rna657, n_castellii_proteins_rna1093, n_castellii_proteins_rna2926, n_castellii_proteins_rna1828, n_castellii_proteins_rna3270, n_castellii_proteins_rna767, n_castellii_proteins_rna2412, n_castellii_proteins_rna3000, n_castellii_proteins_rna3621, n_castellii_proteins_rna1884, n_castellii_proteins_rna4155, n_castellii_proteins_rna1024, n_castellii_proteins_rna1131, n_castellii_proteins_rna1474, n_castellii_proteins_rna4945, n_castellii_proteins_rna4947
OG0000108	n_castellii_proteins	n1	1.0	Terminal	n_castellii_proteins_rna411	n_castellii_proteins_rna657, n_castellii_proteins_rna1093, n_castellii_proteins_rna2926, n_castellii_proteins_rna1828, n_castellii_proteins_rna3270, n_castellii_proteins_rna767, n_castellii_proteins_rna2412, n_castellii_proteins_rna3000, n_castellii_proteins_rna3621, n_castellii_proteins_rna1884, n_castellii_proteins_rna4155, n_castellii_proteins_rna1024, n_castellii_proteins_rna1131, n_castellii_proteins_rna1474, n_castellii_proteins_rna4945, n_castellii_proteins_rna4947
OG0000108	n_castellii_proteins	n2	1.0	Terminal	n_castellii_proteins_rna657, n_castellii_proteins_rna1093, n_castellii_proteins_rna2926, n_castellii_proteins_rna1828, n_castellii_proteins_rna3270, n_castellii_proteins_rna767, n_castellii_proteins_rna2412, n_castellii_proteins_rna3000, n_castellii_proteins_rna3621, n_castellii_proteins_rna1884, n_castellii_proteins_rna4155, n_castellii_proteins_rna1024, n_castellii_proteins_rna1131, n_castellii_proteins_rna1474	n_castellii_proteins_rna4945, n_castellii_proteins_rna4947
OG0000108	n_castellii_proteins	n3	1.0	Terminal	n_castellii_proteins_rna657, n_castellii_proteins_rna1093, n_castellii_proteins_rna2926, n_castellii_proteins_rna1828, n_castellii_proteins_rna3270, n_castellii_proteins_rna767, n_castellii_proteins_rna2412, n_castellii_proteins_rna3000, n_castellii_proteins_rna3621, n_castellii_proteins_rna1884, n_castellii_proteins_rna4155	n_castellii_proteins_rna1024, n_castellii_proteins_rna1131, n_castellii_proteins_rna1474
OG0000108	n_castellii_proteins	n4	1.0	Terminal	n_castellii_proteins_rna657, n_castellii_proteins_rna1093, n_castellii_proteins_rna2926, n_castellii_proteins_rna1828, n_castellii_proteins_rna3270, n_castellii_proteins_rna767, n_castellii_proteins_rna2412, n_castellii_proteins_rna3000, n_castellii_proteins_rna3621, n_castellii_proteins_rna1884	n_castellii_proteins_rna4155
OG0000108	n_castellii_proteins	n5	1.0	Terminal	n_castellii_proteins_rna657, n_castellii_proteins_rna1093, n_castellii_proteins_rna2926, n_castellii_proteins_rna1828, n_castellii_proteins_rna3270	n_castellii_proteins_rna767, n_castellii_proteins_rna2412, n_castellii_proteins_rna3000, n_castellii_proteins_rna3621, n_castellii_proteins_rna1884
OG0000108	n_castellii_proteins	n6	1.0	Terminal	n_castellii_proteins_rna657, n_castellii_proteins_rna1093, n_castellii_proteins_rna2926, n_castellii_proteins_rna1828	n_castellii_proteins_rna3270
OG0000108	n_castellii_proteins	n7	1.0	Terminal	n_castellii_proteins_rna657, n_castellii_proteins_rna1093, n_castellii_proteins_rna2926	n_castellii_proteins_rna1828
OG0000108	n_castellii_proteins	n8	1.0	Terminal	n_castellii_proteins_rna657	n_castellii_proteins_rna1093, n_castellii_proteins_rna2926
OG0000108	n_castellii_proteins	n9	1.0	Terminal	n_castellii_proteins_rna1093	n_castellii_proteins_rna2926
OG0000108	n_castellii_proteins	n10	1.0	Terminal	n_castellii_proteins_rna767, n_castellii_proteins_rna2412, n_castellii_proteins_rna3000, n_castellii_proteins_rna3621	n_castellii_proteins_rna1884
OG0000108	n_castellii_proteins	n11	1.0	Terminal	n_castellii_proteins_rna767	n_castellii_proteins_rna2412, n_castellii_proteins_rna3000, n_castellii_proteins_rna3621
OG0000108	n_castellii_proteins	n12	1.0	Terminal	n_castellii_proteins_rna2412	n_castellii_proteins_rna3000, n_castellii_proteins_rna3621
OG0000108	n_castellii_proteins	n13	1.0	Terminal	n_castellii_proteins_rna3000	n_castellii_proteins_rna3621
OG0000108	n_castellii_proteins	n14	1.0	Terminal	n_castellii_proteins_rna1024, n_castellii_proteins_rna1131	n_castellii_proteins_rna1474
OG0000108	n_castellii_proteins	n15	1.0	Terminal	n_castellii_proteins_rna1024	n_castellii_proteins_rna1131
OG0000108	n_castellii_proteins	n16	1.0	Terminal	n_castellii_proteins_rna4945	n_castellii_proteins_rna4947
OG0000109	n_castellii_proteins	n0	1.0	Terminal	n_castellii_proteins_rna2023	n_castellii_proteins_rna2025, n_castellii_proteins_rna3055, n_castellii_proteins_rna3066, n_castellii_proteins_rna3852, n_castellii_proteins_rna3089, n_castellii_proteins_rna3977, n_castellii_proteins_rna4025, n_castellii_proteins_rna4952, n_castellii_proteins_rna5669, n_castellii_proteins_rna5012, n_castellii_proteins_rna4110, n_castellii_proteins_rna4135, n_castellii_proteins_rna4649, n_castellii_proteins_rna4255, n_castellii_proteins_rna5868, n_castellii_proteins_rna5167, n_castellii_proteins_rna5166
OG0000109	n_castellii_proteins	n1	1.0	Terminal	n_castellii_proteins_rna2025, n_castellii_proteins_rna3055, n_castellii_proteins_rna3066, n_castellii_proteins_rna3852, n_castellii_proteins_rna3089, n_castellii_proteins_rna3977, n_castellii_proteins_rna4025, n_castellii_proteins_rna4952, n_castellii_proteins_rna5669, n_castellii_proteins_rna5012, n_castellii_proteins_rna4110, n_castellii_proteins_rna4135, n_castellii_proteins_rna4649, n_castellii_proteins_rna4255, n_castellii_proteins_rna5868, n_castellii_proteins_rna5167	n_castellii_proteins_rna5166
OG0000109	n_castellii_proteins	n2	1.0	Terminal	n_castellii_proteins_rna2025	n_castellii_proteins_rna3055, n_castellii_proteins_rna3066, n_castellii_proteins_rna3852, n_castellii_proteins_rna3089, n_castellii_proteins_rna3977, n_castellii_proteins_rna4025, n_castellii_proteins_rna4952, n_castellii_proteins_rna5669, n_castellii_proteins_rna5012, n_castellii_proteins_rna4110, n_castellii_proteins_rna4135, n_castellii_proteins_rna4649, n_castellii_proteins_rna4255, n_castellii_proteins_rna5868, n_castellii_proteins_rna5167
OG0000109	n_castellii_proteins	n3	1.0	Terminal	n_castellii_proteins_rna3055, n_castellii_proteins_rna3066, n_castellii_proteins_rna3852, n_castellii_proteins_rna3089, n_castellii_proteins_rna3977, n_castellii_proteins_rna4025, n_castellii_proteins_rna4952, n_castellii_proteins_rna5669, n_castellii_proteins_rna5012, n_castellii_proteins_rna4110, n_castellii_proteins_rna4135, n_castellii_proteins_rna4649, n_castellii_proteins_rna4255, n_castellii_proteins_rna5868	n_castellii_proteins_rna5167
OG0000109	n_castellii_proteins	n4	1.0	Terminal	n_castellii_proteins_rna3055, n_castellii_proteins_rna3066, n_castellii_proteins_rna3852, n_castellii_proteins_rna3089, n_castellii_proteins_rna3977, n_castellii_proteins_rna4025, n_castellii_proteins_rna4952, n_castellii_proteins_rna5669, n_castellii_proteins_rna5012	n_castellii_proteins_rna4110, n_castellii_proteins_rna4135, n_castellii_proteins_rna4649, n_castellii_proteins_rna4255, n_castellii_proteins_rna5868
OG0000109	n_castellii_proteins	n5	1.0	Terminal	n_castellii_proteins_rna3055, n_castellii_proteins_rna3066, n_castellii_proteins_rna3852, n_castellii_proteins_rna3089, n_castellii_proteins_rna3977, n_castellii_proteins_rna4025, n_castellii_proteins_rna4952, n_castellii_proteins_rna5669	n_castellii_proteins_rna5012
OG0000109	n_castellii_proteins	n6	1.0	Terminal	n_castellii_proteins_rna3055, n_castellii_proteins_rna3066, n_castellii_proteins_rna3852, n_castellii_proteins_rna3089, n_castellii_proteins_rna3977, n_castellii_proteins_rna4025	n_castellii_proteins_rna4952, n_castellii_proteins_rna5669
