Orthogroup	s_cerevisiae_proteins	s_kudriavzevii_proteins
OG0004154	rna4840	Skud_14.21
OG0004157	rna414	Skud_2.321
OG0004158	rna13	Skud_1.5
OG0004159	rna10	Skud_1.2
OG0004160	rna4696	Skud_13.374
OG0004161	rna5723	Skud_15.474
OG0004162	rna452	Skud_2.361
OG0004164	rna1865	Skud_6.68
OG0004165	rna5656	Skud_15.408
OG0004166	rna5943	Skud_16.132
OG0004167	rna1165	Skud_4.480
OG0004168	rna3156	Skud_10.110
OG0004169	rna3871	Skud_12.107
OG0004170	rna3864	Skud_12.102
OG0004173	rna280	Skud_2.178
OG0004175	rna3148	Skud_10.104
OG0004178	rna2966	Skud_9.145
OG0004180	rna2824	Skud_9.4
OG0004181	rna4548	Skud_13.225
OG0004182	rna3422	Skud_10.381
OG0004183	rna5718	Skud_15.469
OG0004184	rna330	Skud_2.233
OG0004186	rna3053	Skud_10.7
OG0004187	rna4079	Skud_12.288
OG0004189	rna969	Skud_4.284
OG0004190	rna3171	Skud_10.125
OG0004191	rna3202	Skud_10.153
OG0004192	rna4109	Skud_12.334
OG0004193	rna5164	Skud_14.336
OG0004194	rna5819	Skud_16.5
OG0004195	rna5409	Skud_15.154
OG0004196	rna548	Skud_3.14
OG0004197	rna3549	Skud_11.127
OG0004198	rna2868	Skud_9.46
OG0004200	rna1931	Skud_6.138
OG0004201	rna5381, rna5382	Skud_15.126
OG0004202	rna149	Skud_2.41
OG0004203	rna118	Skud_2.11
OG0004204	rna3344	Skud_10.302
OG0004206	rna2687	Skud_8.166
OG0004207	rna1382	Skud_4.703
OG0004208	rna2625	Skud_8.107
OG0004209	rna3837	Skud_12.76
OG0004210	rna2456	Skud_7.566
OG0004211	rna4306	Skud_12.539
OG0004213	rna4232	Skud_12.458
OG0004214	rna4089	Skud_12.308
OG0004218	rna1813	Skud_6.4
OG0004219	rna1812	Skud_6.3
OG0004220	rna5791	Skud_15.546
OG0004221	rna5965	Skud_16.153
OG0004222	rna4716	Skud_13.395
OG0004224	rna5996	Skud_16.186
OG0004225	rna3115	Skud_10.73
OG0004232	rna4614	Skud_13.291
OG0004236	rna1972	Skud_7.33
OG0004237	rna2473	Skud_7.582
OG0004240	rna5289	Skud_15.36
OG0004249	rna4687	Skud_13.366
OG0004250	rna4220	Skud_12.446
OG0004256	rna4705	Skud_13.384
OG0004261	rna5225	Skud_14.399
OG0004267	rna739	Skud_4.42
OG0004268	rna4366	Skud_13.49
OG0004271	rna2990	Skud_9.173
OG0004272	rna6289	Skud_16.498
OG0004273	rna720	Skud_4.22
OG0004274	rna6294	Skud_13.4
OG0004280	rna5500	Skud_15.248
OG0004282	rna2665	Skud_8.143
OG0004293	rna4123	Skud_12.345
OG0004295	rna2948	Skud_9.125
OG0004296	rna2082	Skud_7.151
OG0004297	rna6190	Skud_16.391
OG0004298	rna1792	Skud_9.220
OG0004299	rna568	Skud_3.34
OG0004300	rna3130	Skud_10.88
OG0004302	rna297	Skud_2.198
OG0004303	rna290	Skud_2.192
OG0004304	rna622	Skud_3.97
OG0004306	rna1596	Skud_5.121
OG0004307	rna2981	Skud_9.161
OG0004308	rna2955	Skud_9.132
OG0004309	rna171	Skud_2.63
OG0004310	rna4921	Skud_14.100
OG0004311	rna1206	Skud_4.523
OG0004312	rna1262	Skud_4.577
OG0004313	rna1250	Skud_4.565
OG0004314	rna3288	Skud_10.248
OG0004315	rna2737	Skud_8.217
OG0004316	rna3571	Skud_11.148
OG0004317	rna420	Skud_2.325
OG0004318	rna6023	Skud_16.213
OG0004320	rna3840	Skud_12.80
OG0004324	rna5173	Skud_14.345
OG0004325	rna3047	Skud_7.647
OG0004326	rna408	Skud_2.314
OG0004328	rna3977	Skud_12.222
OG0004330	rna5331	Skud_15.75
OG0004332	rna2114	Skud_7.192
OG0004334	rna3774	Skud_12.12
OG0004336	rna5820	Skud_16.6
OG0004337	rna5902	Skud_16.89
OG0004343	rna754	Skud_4.60
OG0004344	rna5358, rna4746	Skud_13.423
OG0004345	rna1408	Skud_4.733
OG0004346	rna4328	Skud_13.9
OG0004347	rna3867, rna2904	Skud_9.84
OG0004358	rna5794	Skud_15.548
OG0004361	rna5226	Skud_14.400
OG0004377	rna641	Skud_3.117
OG0004379	rna1484	Skud_4.808
OG0004382	rna1762	Skud_5.297
OG0004386	rna793	Skud_4.101
OG0004398	rna2718	Skud_8.197
OG0004407	rna2898	Skud_9.78
OG0004416	rna418	Skud_2.323
OG0004429	rna3545	Skud_11.123
OG0004441	rna6095	Skud_16.288
OG0004444	rna1938	Skud_19.6
OG0004445	rna6058	Skud_16.249
OG0004446	rna5631	Skud_15.381
OG0004451	rna684	Skud_3.163
OG0004453	rna3772	Skud_12.10
OG0004465	rna2641	Skud_8.118
OG0004466	rna2360	Skud_7.468
OG0004467	rna2243	Skud_7.330
OG0004468	rna4403	Skud_13.87
OG0004469	rna2424	Skud_7.537
OG0004470	rna3733	Skud_11.314
OG0004471	rna5183	Skud_14.356
OG0004472	rna3557	Skud_11.135
OG0004473	rna2782	Skud_8.261
OG0004474	rna2402	Skud_7.510
OG0004475	rna4561	Skud_13.238
OG0004476	rna1417	Skud_4.742
OG0004477	rna1700	Skud_5.229
OG0004478	rna1702	Skud_5.231
OG0004479	rna1430	Skud_4.754
OG0004480	rna1153	Skud_4.471
OG0004481	rna3927	Skud_12.167
OG0004482	rna2011	Skud_7.78
OG0004483	rna5513	Skud_15.262
OG0004484	rna484	Skud_2.392
OG0004485	rna5962	Skud_16.150
OG0004486	rna4090	Skud_12.309
OG0004487	rna1548	Skud_5.70
OG0004488	rna590	Skud_3.54
OG0004489	rna4168	Skud_12.395
OG0004490	rna2098	Skud_7.171
OG0004491	rna2107	Skud_7.181
OG0004492	rna4684	Skud_13.363
OG0004493	rna1640	Skud_5.166
OG0004494	rna5595	Skud_15.347
OG0004495	rna5605	Skud_15.356
OG0004496	rna2445	Skud_7.557
OG0004497	rna42	Skud_1.33
OG0004498	rna1616	Skud_5.144
OG0004499	rna1923	Skud_6.130
OG0004500	rna2837	Skud_9.16
OG0004501	rna1223	Skud_4.535
OG0004502	rna4950	Skud_14.128
OG0004503	rna4965	Skud_14.144
OG0004504	rna5006	Skud_14.186
OG0004505	rna1498	Skud_5.13
OG0004506	rna4313	Skud_12.546
OG0004507	TCONS_novel_00000364-1	Skud_10.331
OG0004508	rna5567	Skud_15.316
OG0004509	rna5739	Skud_15.492
OG0004510	rna6072	Skud_16.264
OG0004511	rna3758	Skud_11.341
OG0004513	rna3783	Skud_12.23
OG0004514	rna3859, rna3860	Skud_12.98
OG0004515	rna3951	Skud_12.194
OG0004516	rna3229	Skud_10.139
OG0004517	rna5400	Skud_15.146
OG0004518	rna2637	Skud_8.114
OG0004519	rna5800	Skud_15.555
OG0004520	rna711	Skud_4.12
OG0004521	rna2538	Skud_8.18
OG0004535	rna2963, rna6157	Skud_10.157, Skud_16.356
OG0004577	rna1668	Skud_9.141
OG0004592	rna6293	Skud_13.5
OG0004640	rna3435	Skud_11.2
OG0004667	rna5194	Skud_14.367
OG0004668	rna4358	Skud_13.40
OG0004670	rna4630	Skud_13.309
OG0004671	rna4629	Skud_13.308
OG0004672	rna4960	Skud_14.139
OG0004675	rna3113	Skud_10.71
OG0004676	rna230	Skud_34.1
OG0004679	rna3815	Skud_12.55
OG0004680	rna3872	Skud_12.108
OG0004681	rna3883	Skud_12.119
OG0004682	rna3910	Skud_12.150
OG0004683	rna3981	Skud_12.226
OG0004684	rna4038	Skud_12.245
OG0004685	rna4060	Skud_12.267
OG0004686	rna4131	Skud_12.356
OG0004687	rna4152	Skud_12.377
OG0004688	rna4198	Skud_12.426
OG0004689	rna4205	Skud_12.432
OG0004690	rna4211	Skud_12.438
OG0004691	rna4303	Skud_12.535
OG0004692	rna4318	Skud_12.553
OG0004693	rna3520	Skud_11.95
OG0004694	rna3540	Skud_11.119
OG0004695	rna3587	Skud_11.163
OG0004696	rna3603	Skud_11.179
OG0004697	rna3627	Skud_11.202
OG0004698	rna3631	Skud_11.205
OG0004699	rna3667	Skud_11.243
OG0004700	rna3671	Skud_11.248
OG0004701	rna3734	Skud_11.315
OG0004702	rna3747	Skud_11.328
OG0004703	rna3755	Skud_11.338
OG0004704	rna1920	Skud_6.127
OG0004705	rna3228	Skud_10.138
OG0004706	rna3415	Skud_10.373
OG0004707	rna4372	Skud_13.55
OG0004708	rna4375	Skud_13.58
OG0004709	rna4411	Skud_13.96
OG0004710	rna4417	Skud_13.102
OG0004711	rna4491	Skud_13.171
OG0004712	rna4492	Skud_13.172
OG0004713	rna4513	Skud_13.193
OG0004714	rna4658	Skud_13.339
OG0004715	rna4665	Skud_13.346
OG0004716	rna4749	Skud_13.426
OG0004717	rna4883	Skud_14.63
OG0004718	rna4953	Skud_14.131
OG0004719	rna4959	Skud_14.138
OG0004720	rna5008	Skud_14.188
OG0004721	rna5060	Skud_14.238
OG0004722	rna5078	Skud_14.256
OG0004723	rna5108	Skud_14.285
OG0004724	rna5186	Skud_14.359
OG0004725	rna5275	Skud_15.22
OG0004726	rna5307	Skud_15.53
OG0004727	rna5318	Skud_15.62
OG0004728	rna5397	Skud_15.143
OG0004729	rna2588	Skud_8.67
OG0004730	rna2636	Skud_8.113
OG0004731	rna2708	Skud_8.187
OG0004732	rna2742	Skud_8.221
OG0004733	rna2745	Skud_8.224
OG0004734	rna5869	Skud_16.55
OG0004735	rna5876	Skud_16.63
OG0004736	rna5891	Skud_16.79
OG0004737	rna5899	Skud_16.86
OG0004738	rna5968	Skud_16.156
OG0004739	rna5998	Skud_16.188
OG0004740	rna6004	Skud_16.194
OG0004741	rna6054	Skud_16.243
OG0004742	rna6064	Skud_16.255
OG0004743	rna6069	Skud_16.261
OG0004744	rna6073	Skud_16.265
OG0004745	rna6118	Skud_16.313
OG0004746	rna6122	Skud_16.317
OG0004747	rna6163	Skud_16.366
OG0004748	rna6235	Skud_16.440
OG0004749	rna6245	Skud_16.451
OG0004750	rna957	Skud_4.270
OG0004751	rna986	Skud_4.296
OG0004752	rna1066	Skud_4.379
OG0004753	rna1196	Skud_4.513
OG0004754	rna1222	Skud_4.534
OG0004755	rna1229	Skud_4.544
OG0004756	rna1390	Skud_4.711
OG0004757	rna1393	Skud_4.717
OG0004758	rna1467	Skud_4.793
OG0004759	rna1486	Skud_4.810
OG0004760	rna1487	Skud_4.811
OG0004761	rna614	Skud_3.86
OG0004762	rna541	Skud_3.8
OG0004763	rna575	Skud_41.5
OG0004764	rna713	Skud_4.15
OG0004765	rna728	Skud_4.31
OG0004766	rna747	Skud_4.53
OG0004767	rna752	Skud_4.58
OG0004768	rna876	Skud_4.187
OG0004769	rna249	Skud_2.145
OG0004770	rna269	Skud_2.166
OG0004771	rna270	Skud_2.167
OG0004772	rna285	Skud_2.187
OG0004773	rna368	Skud_2.275
OG0004774	rna404	Skud_2.310
OG0004775	rna424	Skud_2.328
OG0004776	rna433	Skud_2.343
OG0004777	rna468	Skud_2.376
OG0004778	rna507	Skud_2.415
OG0004779	rna508	Skud_2.416
OG0004780	rna1512	Skud_5.32
OG0004782	rna1618	Skud_5.146
OG0004783	rna1629	Skud_5.155
OG0004784	rna1653	Skud_5.179
OG0004785	rna1657	Skud_5.183
OG0004786	rna1679	Skud_5.204
OG0004787	rna3212	Skud_10.143
OG0004788	rna3138	Skud_10.96
OG0004789	rna3097	Skud_10.55
OG0004790	rna3091	Skud_10.49
OG0004791	rna3077	Skud_10.35
OG0004792	rna3074	Skud_10.32
OG0004793	rna3065	Skud_10.23
OG0004794	rna1974	Skud_7.35
OG0004795	rna1975	Skud_7.36
OG0004796	rna2035	Skud_7.101
OG0004797	rna2086	Skud_7.159
OG0004798	rna2146	Skud_7.223
OG0004799	rna2189	Skud_7.272
OG0004800	rna2254	Skud_7.340
OG0004801	rna2279	Skud_7.368
OG0004802	rna2368	Skud_7.477
OG0004803	rna2376	Skud_7.485
OG0004804	rna2388	Skud_7.495
OG0004805	rna2505	Skud_7.616
OG0004806	rna2585	Skud_8.63
OG0004807	rna5462	Skud_15.208
OG0004808	rna5493	Skud_15.241
OG0004809	rna5592	Skud_15.344
OG0004810	rna5602	Skud_15.353
OG0004811	rna5613	Skud_15.360
OG0004812	rna5698	Skud_15.447
OG0004813	rna5761	Skud_15.514
OG0004814	rna5778	Skud_15.533
OG0004815	rna2838	Skud_9.17
OG0004816	rna2901	Skud_9.81
OG0004817	rna2977, rna2890	Skud_9.156
OG0004818	rna2992	Skud_9.175
OG0004819	rna3019	Skud_9.202
OG0004843	rna5124, rna5142	Skud_31.2
OG0004844	rna5125, rna5141	Skud_31.1
OG0004860	rna2662	Skud_8.140
OG0004881	rna4972	Skud_14.151
OG0004924	rna6292	Skud_13.6
OG0005021	rna4642	Skud_13.321
OG0005042	rna32	Skud_1.23
OG0005045	rna3805	Skud_12.46
OG0005049	rna3553	Skud_11.131
OG0005050	rna5223	Skud_14.397
OG0005051	rna5387	Skud_15.133
OG0005053	rna1204	Skud_4.521
OG0005055	rna2554	Skud_8.33
OG0005056	rna2571	Skud_8.48
OG0005093	rna517	Skud_2.425
OG0005094	rna573	Skud_3.39
OG0005095	rna1478	Skud_4.802
OG0005096	rna1597	Skud_5.122
OG0005097	rna1727	Skud_5.246
OG0005099	rna1904	Skud_6.113
OG0005100	rna2140	Skud_7.217
OG0005101	rna3011	Skud_9.194
OG0005102	rna3207	Skud_10.148
OG0005105	rna4659	Skud_13.340
OG0005106	rna5203	Skud_14.376
OG0005107	rna6039	Skud_16.229
OG0005303	rna3768	Skud_12.3
OG0005306	rna3375	Skud_10.332
OG0005308	rna4657	Skud_13.338
OG0005362	rna1678	Skud_5.203
OG0005363	rna1715	Skud_5.257
OG0005366	rna1885	Skud_6.91
OG0005367	rna2369	Skud_7.478
OG0005369	rna3143	TCONS_novel_00000457_1-frame_1, TCONS_novel_00000532_1-frame_1
OG0005371	rna4402	Skud_13.86
OG0005372	rna4816	Skud_13.493
OG0005375	TCONS_novel_00000163-1	TCONS_novel_00000558_3-frame_1
OG0005377	TCONS_novel_00000612-1	TCONS_novel_00000267_1-frame_1
OG0006116	rna2596	Skud_8.76
OG0006125	rna5598	Skud_15.350
OG0006127	TCONS_novel_00000021-1	TCONS_novel_00000371_1-frame_2
OG0006131	TCONS_novel_00000321-1	TCONS_novel_00000710_1-frame_1
