Orthogroup	s_cerevisiae_proteins	s_paradoxus_proteins
OG0004170	rna3864	Spar_12.108
OG0004173	rna280	Spar_2.212
OG0004174	rna1067	Spar_4.428
OG0004175	rna3148	Spar_10.135
OG0004177	rna5714	Spar_15.506
OG0004178	rna2966	Spar_9.164
OG0004179	rna5840	Spar_16.70
OG0004180	rna2824	Spar_9.7
OG0004181	rna4548	Spar_13.239
OG0004182	rna3422	Spar_10.440
OG0004183	rna5718	Spar_15.511
OG0004184	rna330	Spar_2.265
OG0004186	rna3053	Spar_10.24
OG0004187	rna4079	Spar_12.333
OG0004189	rna969	Spar_4.320
OG0004190	rna3171	Spar_10.156
OG0004191	rna3202	Spar_10.187
OG0004192	rna4109	Spar_12.368
OG0004193	rna5164	Spar_14.369
OG0004194	rna5819	Spar_16.40
OG0004195	rna5409	Spar_15.183
OG0004196	rna548	Spar_3.33
OG0004197	rna3549	Spar_11.158
OG0004198	rna2868	Spar_9.51
OG0004200	rna1931	Spar_6.162
OG0004201	rna5381, rna5382	Spar_15.154
OG0004202	rna149	Spar_2.60
OG0004203	rna118	Spar_2.27
OG0004204	rna3344	Spar_10.356
OG0004206	rna2687	Spar_8.189
OG0004207	rna1382	Spar_4.796
OG0004208	rna2625	Spar_8.125
OG0004209	rna3837	Spar_12.81
OG0004210	rna2456	Spar_7.591
OG0004211	rna4306	Spar_12.590
OG0004212	rna4542	Spar_13.233
OG0004213	rna4232	Spar_12.510
OG0004214	rna4089	Spar_12.343
OG0004218	rna1813	Spar_6.17
OG0004219	rna1812	Spar_6.16
OG0004220	rna5791	Spar_15.598
OG0004221	rna5965	Spar_16.198
OG0004224	rna5996	Spar_16.231
OG0004225	rna3115	Spar_10.93
OG0004232	rna4614	Spar_13.315
OG0004237	rna2473	Spar_7.610
OG0004240	rna5289	Spar_15.54
OG0004242	rna3580	Spar_11.191
OG0004245	rna1941	Spar_15.621
OG0004249	rna4687	Spar_13.395
OG0004250	rna4220	Spar_12.499
OG0004254	rna92	Spar_1.121
OG0004261	rna5225	Spar_14.434
OG0004267	rna739	Spar_4.53
OG0004271	rna2990	Spar_9.195
OG0004272	rna6289	Spar_16.569
OG0004273	rna720	Spar_4.34
OG0004274	rna6294	Spar_2.485
OG0004278	rna161	Spar_2.72
OG0004280	rna5500	Spar_15.291
OG0004282	rna2665	Spar_8.164
OG0004283	rna1315	Spar_4.597
OG0004289	rna6185	Spar_16.454
OG0004292	rna4613	Spar_13.314
OG0004293	rna4123	Spar_12.381
OG0004295	rna2948	Spar_9.137
OG0004296	rna2082	Spar_7.158
OG0004297	rna6190	Spar_16.459
OG0004298	rna1792	Spar_5.388
OG0004300	rna3130	Spar_10.109
OG0004301	rna3697	Spar_11.332
OG0004302	rna297	Spar_2.230
OG0004303	rna290	Spar_2.224
OG0004304	rna622	Spar_3.123
OG0004306	rna1596	Spar_5.148
OG0004307	rna2981	Spar_9.184
OG0004308	rna2955	Spar_9.144
OG0004310	rna4921	Spar_14.104
OG0004312	rna1262	Spar_4.691
OG0004313	rna1250	Spar_4.679
OG0004315	rna2737	Spar_8.250
OG0004316	rna3571	Spar_11.179
OG0004317	rna420	Spar_2.367
OG0004318	rna6023	Spar_16.261
OG0004320	rna3840	Spar_12.86
OG0004323	rna1412	Spar_4.831
OG0004324	rna5173	Spar_14.378
OG0004325	rna3047	Spar_10.5
OG0004326	rna408	Spar_2.354
OG0004328	rna3977	Spar_12.235
OG0004329	rna1783	Spar_5.373
OG0004330	rna5331	Spar_15.100
OG0004331	rna5236	Spar_16.34
OG0004332	rna2114	Spar_7.200
OG0004334	rna3774	Spar_12.11
OG0004336	rna5820	Spar_16.41
OG0004337	rna5902	Spar_16.133
OG0004342	rna5653	Spar_15.443
OG0004343	rna754	Spar_4.68
OG0004344	rna5358, rna4746	Spar_13.443
OG0004345	rna1408	Spar_4.827
OG0004346	rna4328	Spar_13.10
OG0004347	rna3867	Spar_12.113
OG0004348	rna1499, rna5235	Spar_14.442, Spar_16.35
OG0004358	rna5794	Spar_15.601
OG0004361	rna5226	Spar_14.435
OG0004379	rna1484	Spar_15.602
OG0004382	rna1762	Spar_5.352
OG0004385	rna4067	Spar_12.319
OG0004386	rna793	Spar_4.112
OG0004416	rna418	Spar_2.365
OG0004429	rna3545	Spar_11.153
OG0004431	rna3921	Spar_12.167
OG0004444	rna1938	Spar_6.175
OG0004445	rna6058	Spar_16.302
OG0004446	rna5631	Spar_15.420
OG0004450	rna3839	Spar_12.85
OG0004457	rna6129	Spar_16.386
OG0004465	rna2641	Spar_8.138
OG0004466	rna2360	Spar_7.479
OG0004467	rna2243	Spar_7.342
OG0004468	rna4403	Spar_13.91
OG0004469	rna2424	Spar_7.558
OG0004470	rna3733	Spar_11.368
OG0004471	rna5183	Spar_14.388
OG0004472	rna3557	Spar_11.165
OG0004473	rna2782	Spar_8.303
OG0004474	rna2402	Spar_7.532
OG0004475	rna4561	Spar_13.254
OG0004476	rna1417	Spar_4.836
OG0004477	rna1700	Spar_5.277
OG0004478	rna1702	Spar_5.279
OG0004479	rna1430	Spar_4.848
OG0004480	rna1153	Spar_4.521
OG0004481	rna3927	Spar_12.173
OG0004482	rna2011	Spar_7.83
OG0004483	rna5513	Spar_15.304
OG0004484	rna484	Spar_2.437
OG0004485	rna5962	Spar_16.195
OG0004486	rna4090	Spar_12.344
OG0004487	rna1548	Spar_5.57
OG0004488	rna590	Spar_3.73
OG0004489	rna4168	Spar_12.438
OG0004490	rna2098	Spar_7.180
OG0004491	rna2107	Spar_7.190
OG0004492	rna4684	Spar_13.392
OG0004493	rna1640	Spar_5.195
OG0004494	rna5595	Spar_15.377
OG0004495	rna5605	Spar_15.386
OG0004496	rna2445	Spar_7.581
OG0004497	rna42	Spar_1.41
OG0004498	rna1616	Spar_5.171
OG0004499	rna1923	Spar_6.154
OG0004500	rna2837	Spar_9.20
OG0004501	rna1223	Spar_4.649
OG0004502	rna4950	Spar_14.133
OG0004503	rna4965	Spar_14.149
OG0004504	rna5006	Spar_14.192
OG0004505	rna1498	Spar_16.29
OG0004506	rna4313	Spar_12.597
OG0004507	TCONS_novel_00000364-1	Spar_10.391
OG0004508	rna5567	Spar_15.345
OG0004509	rna5739	Spar_15.538
OG0004510	rna6072	Spar_16.320
OG0004511	rna3758	Spar_11.395
OG0004513	rna3783	Spar_12.21
OG0004514	rna3859, rna3860	Spar_12.104
OG0004515	rna3951	Spar_12.205
OG0004516	rna3229	Spar_10.223
OG0004517	rna5400	Spar_15.172
OG0004518	rna2637	Spar_8.134
OG0004519	rna5800	Spar_15.607
OG0004520	rna711	Spar_4.24
OG0004521	rna2538	Spar_8.27
OG0004535	rna2963, rna6157	Spar_16.417
OG0004577	rna1668	Spar_5.236
OG0004592	rna6293	Spar_2.484
OG0004610	rna1958	Spar_7.21
OG0004640	rna3435	Spar_11.10
OG0004641	rna1496	Spar_16.574
OG0004643	rna2170	Spar_7.264
OG0004644	rna1497	Spar_16.27
OG0004668	rna4358	Spar_13.40
OG0004672	rna4960	Spar_14.144
OG0004674	rna4998	Spar_14.185
OG0004676	rna230	Spar_2.151, Spar_2.152
OG0004679	rna3815	Spar_12.60
OG0004680	rna3872	Spar_12.118
OG0004681	rna3883	Spar_12.129
OG0004682	rna3910	Spar_12.156
OG0004683	rna3981	Spar_12.239
OG0004684	rna4038	Spar_12.288
OG0004685	rna4060	Spar_12.311
OG0004686	rna4131	Spar_12.394
OG0004687	rna4152	Spar_12.417
OG0004688	rna4198	Spar_12.471
OG0004689	rna4205	Spar_12.484
OG0004690	rna4211	Spar_12.491
OG0004691	rna4303	Spar_12.586
OG0004692	rna4318	Spar_12.605
OG0004693	rna3520	Spar_11.124
OG0004694	rna3540	Spar_11.148
OG0004695	rna3587	Spar_11.203
OG0004696	rna3603	Spar_11.219
OG0004697	rna3627	Spar_11.250
OG0004698	rna3631	Spar_11.254
OG0004699	rna3667	Spar_11.292
OG0004700	rna3671	Spar_11.298
OG0004701	rna3734	Spar_11.369
OG0004702	rna3747	Spar_11.383
OG0004703	rna3755	Spar_11.392
OG0004704	rna1920	Spar_6.151
OG0004705	rna3228	Spar_10.222
OG0004706	rna3415	Spar_10.432
OG0004707	rna4372	Spar_13.55
OG0004708	rna4375	Spar_13.59
OG0004709	rna4411	Spar_13.100
OG0004710	rna4417	Spar_13.107
OG0004711	rna4491	Spar_13.178
OG0004712	rna4492	Spar_13.179
OG0004713	rna4513	Spar_13.202
OG0004714	rna4658	Spar_13.369
OG0004715	rna4665	Spar_13.375
OG0004716	rna4749	Spar_13.448
OG0004717	rna4883	Spar_14.67
OG0004718	rna4953	Spar_14.136
OG0004719	rna4959	Spar_14.143
OG0004720	rna5008	Spar_14.194
OG0004721	rna5060	Spar_14.247
OG0004722	rna5078	Spar_14.265
OG0004723	rna5108	Spar_14.293
OG0004724	rna5186	Spar_14.391
OG0004725	rna5275	Spar_15.39
OG0004726	rna5307	Spar_15.75
OG0004727	rna5318	Spar_15.85
OG0004728	rna5397	Spar_15.169
OG0004729	rna2588	Spar_8.82
OG0004730	rna2636	Spar_8.133
OG0004731	rna2708	Spar_8.216
OG0004732	rna2742	Spar_8.254
OG0004733	rna2745	Spar_8.257
OG0004734	rna5869	Spar_16.100
OG0004735	rna5876	Spar_16.107
OG0004736	rna5891	Spar_16.123
OG0004737	rna5899	Spar_16.130
OG0004738	rna5968	Spar_16.201
OG0004739	rna5998	Spar_16.233
OG0004740	rna6004	Spar_16.239
OG0004741	rna6054	Spar_16.296
OG0004742	rna6064	Spar_16.308
OG0004743	rna6069	Spar_16.316
OG0004744	rna6073	Spar_16.321
OG0004745	rna6118	Spar_16.375
OG0004746	rna6122	Spar_16.379
OG0004747	rna6163	Spar_16.434
OG0004748	rna6235	Spar_16.513
OG0004749	rna6245	Spar_16.525
OG0004750	rna957	Spar_4.300
OG0004751	rna986	Spar_4.343
OG0004752	rna1066	Spar_4.427
OG0004753	rna1196	Spar_4.565
OG0004754	rna1222	Spar_4.647
OG0004755	rna1229	Spar_4.657
OG0004756	rna1390	Spar_4.805
OG0004757	rna1393	Spar_4.809
OG0004758	rna1467	Spar_4.890
OG0004759	rna1486	Spar_4.910
OG0004760	rna1487	Spar_4.911
OG0004761	rna614	Spar_3.110
OG0004762	rna541	Spar_3.27
OG0004763	rna575	Spar_3.58
OG0004764	rna713	Spar_4.27
OG0004765	rna728	Spar_4.42
OG0004766	rna747	Spar_4.61
OG0004767	rna752	Spar_4.66
OG0004768	rna876	Spar_4.212
OG0004769	rna249	Spar_2.175
OG0004770	rna269	Spar_2.199
OG0004771	rna270	Spar_2.200
OG0004772	rna285	Spar_2.219
OG0004773	rna368	Spar_2.308
OG0004774	rna404	Spar_2.349
OG0004775	rna424	Spar_2.370
OG0004776	rna433	Spar_2.385
OG0004777	rna468	Spar_2.420
OG0004778	rna507	Spar_2.460
OG0004779	rna508	Spar_2.461
OG0004780	rna1512	Spar_5.18
OG0004781	rna5836	Spar_5.80, Spar_16.66
OG0004782	rna1618	Spar_5.173
OG0004783	rna1629	Spar_5.182
OG0004784	rna1653	Spar_5.209
OG0004785	rna1657	Spar_5.216
OG0004786	rna1679	Spar_5.247
OG0004787	rna3212	Spar_10.197
OG0004788	rna3138	Spar_10.121
OG0004789	rna3097	Spar_10.72
OG0004790	rna3091	Spar_10.66
OG0004791	rna3077	Spar_10.50
OG0004792	rna3074	Spar_10.47
OG0004793	rna3065	Spar_10.38
OG0004794	rna1974	Spar_7.36
OG0004795	rna1975	Spar_7.37
OG0004796	rna2035	Spar_7.107
OG0004797	rna2086	Spar_7.168
OG0004798	rna2146	Spar_7.232
OG0004799	rna2189	Spar_7.285
OG0004800	rna2254	Spar_7.355
OG0004801	rna2279	Spar_7.383
OG0004802	rna2368	Spar_7.491
OG0004803	rna2376	Spar_7.499
OG0004804	rna2388	Spar_7.515
OG0004805	rna2505	Spar_7.638
OG0004806	rna2585	Spar_8.73
OG0004807	rna5462	Spar_15.243
OG0004808	rna5493	Spar_15.283
OG0004809	rna5592	Spar_15.374
OG0004810	rna5602	Spar_15.383
OG0004811	rna5613	Spar_15.400
OG0004812	rna5698	Spar_15.489
OG0004813	rna5761	Spar_15.566
OG0004814	rna5778	Spar_15.585
OG0004815	rna2838	Spar_9.21
OG0004816	rna2901	Spar_9.88
OG0004817	rna2977, rna2890	Spar_9.179
OG0004818	rna2992	Spar_9.197
OG0004819	rna3019	Spar_9.226
OG0004843	rna5124, rna5142	Spar_14.327
OG0004844	rna5125, rna5141	Spar_14.328
OG0004881	rna4972	Spar_14.156
OG0004924	rna6292	Spar_2.483
OG0005040	rna1378	Spar_4.792
OG0005042	rna32	Spar_1.30
OG0005043	rna4	TCONS_novel_00000412_1-frame_2
OG0005044	rna3771	Spar_12.7
OG0005046	rna3876	Spar_12.122
OG0005047	rna5249	Spar_15.6
OG0005049	rna3553	Spar_11.161
OG0005050	rna5223	Spar_14.432
OG0005051	rna5387	Spar_15.159
OG0005052	rna6246	Spar_16.526
OG0005055	rna2554	Spar_8.42
OG0005058	rna2830	Spar_9.13
OG0005093	rna517	Spar_2.470
OG0005094	rna573	Spar_3.52
OG0005095	rna1478	Spar_4.899
OG0005096	rna1597	Spar_5.149
OG0005097	rna1727	Spar_5.305
OG0005098	TCONS_novel_00000170-1, rna1795	Spar_5.392
OG0005099	rna1904	Spar_6.136
OG0005100	rna2140	Spar_7.226
OG0005101	rna3011	Spar_9.217
OG0005102	rna3207	Spar_10.192
OG0005105	rna4659	Spar_13.370
OG0005106	rna5203	Spar_14.408
OG0005107	rna6039	Spar_16.282
OG0005122	rna1896	Spar_6.128
OG0005304	rna3899	Spar_12.145
OG0005310	rna5256	Spar_15.19
OG0005337	rna904	Spar_4.241
OG0005363	rna1715	Spar_5.294
OG0005365	rna1806, rna4825	Spar_10.447
OG0005367	rna2369	Spar_7.492
OG0005370	rna4023	Spar_12.259, Spar_12.246
OG0005371	rna4402	Spar_13.90
OG0005374	rna5250	Spar_15.11
OG0005376	TCONS_novel_00000489-3	TCONS_novel_00000171_1-frame_1
OG0006107	rna571	Spar_3.50
OG0006109	rna944	Spar_4.285
OG0006112	rna1501	Spar_5.6
OG0006114	rna1915	Spar_6.146
OG0006117	rna3240	Spar_10.237
OG0006121	rna3993	TCONS_novel_00000127_5-frame_1
OG0006126	rna5681	Spar_15.474
OG0006130	TCONS_novel_00000308-1-TTG	TCONS_novel_00000612_1-frame_3
OG0006132	TCONS_novel_00000489-2	TCONS_novel_00000171_1-frame_3
OG0006133	TCONS_novel_00000294-1	TCONS_novel_00000598_1-frame_3
OG0006134	TCONS_novel_00000610-1	TCONS_novel_00000259_1-frame_3
OG0006136	TCONS_novel_00000323-7	TCONS_novel_00000485_3-frame_2
OG0006137	TCONS_novel_00000388-3	TCONS_novel_00000067_3-frame_1
