Genes	Orthogroup	Clade	Node
rna2846	OG0001964	schizo_pombe	N0
rna3748	OG0001965	schizo_pombe	N0
rna4864	OG0001966	schizo_pombe	N0
rna4865	OG0001967	schizo_pombe	N0
rna4866	OG0001968	schizo_pombe	N0
rna4869	OG0001969	schizo_pombe	N0
rna4870	OG0001970	schizo_pombe	N0
rna897	OG0001971	schizo_pombe	N0
rna5337	OG0001972	schizo_pombe	N0
rna899	OG0001973	schizo_pombe	N0
rna6114	OG0001974	schizo_pombe	N0
rna1720	OG0001975	schizo_pombe	N0
rna1721	OG0001976	schizo_pombe	N0
rna1722	OG0001977	schizo_pombe	N0
rna3255	OG0001978	schizo_pombe	N0
rna3509	OG0001979	schizo_pombe	N0
rna3508	OG0001980	schizo_pombe	N0
rna3506	OG0001981	schizo_pombe	N0
rna1878	OG0001982	schizo_pombe	N0
rna6094	OG0001983	schizo_pombe	N0
rna1875	OG0001984	schizo_pombe	N0
rna1873	OG0001985	schizo_pombe	N0
rna6088	OG0001986	schizo_pombe	N0
rna1870	OG0001987	schizo_pombe	N0
rna1869	OG0001988	schizo_pombe	N0
rna6087	OG0001989	schizo_pombe	N0
rna2063	OG0001991	schizo_pombe	N0
rna2062	OG0001992	schizo_pombe	N0
rna2061	OG0001993	schizo_pombe	N0
rna3141	OG0001994	schizo_pombe	N0
rna3137	OG0001995	schizo_pombe	N0
rna3135	OG0001996	schizo_pombe	N0
rna3134	OG0001997	schizo_pombe	N0
rna3133	OG0001998	schizo_pombe	N0
rna3132	OG0001999	schizo_pombe	N0
rna3129	OG0002000	schizo_pombe	N0
rna3127	OG0002001	schizo_pombe	N0
rna3706	OG0002002	schizo_pombe	N0
rna2456	OG0002003	schizo_pombe	N0
rna2455	OG0002004	schizo_pombe	N0
rna2453	OG0002005	schizo_pombe	N0
rna2452	OG0002006	schizo_pombe	N0
rna2449	OG0002007	schizo_pombe	N0
rna2732	OG0002008	schizo_pombe	N0
rna2731	OG0002009	schizo_pombe	N0
rna2444	OG0002010	schizo_pombe	N0
rna2441	OG0002011	schizo_pombe	N0
rna2440	OG0002012	schizo_pombe	N0
rna2439	OG0002013	schizo_pombe	N0
rna2435	OG0002014	schizo_pombe	N0
rna2434	OG0002015	schizo_pombe	N0
rna2432	OG0002016	schizo_pombe	N0
rna2431	OG0002017	schizo_pombe	N0
rna2429	OG0002018	schizo_pombe	N0
rna2425	OG0002019	schizo_pombe	N0
rna1280	OG0002020	schizo_pombe	N0
rna1283	OG0002021	schizo_pombe	N0
rna2665	OG0002022	schizo_pombe	N0
rna1284	OG0002023	schizo_pombe	N0
rna220	OG0002025	schizo_pombe	N0
rna219	OG0002026	schizo_pombe	N0
rna218	OG0002027	schizo_pombe	N0
rna942	OG0002028	schizo_pombe	N0
rna940	OG0002029	schizo_pombe	N0
rna939	OG0002030	schizo_pombe	N0
rna213	OG0002031	schizo_pombe	N0
rna222	OG0002032	schizo_pombe	N0
rna945	OG0002033	schizo_pombe	N0
rna223	OG0002034	schizo_pombe	N0
rna227	OG0002036	schizo_pombe	N0
rna5333	OG0002038	schizo_pombe	N0
rna5332	OG0002039	schizo_pombe	N0
rna5330	OG0002040	schizo_pombe	N0
rna5329	OG0002041	schizo_pombe	N0
rna5072	OG0002042	schizo_pombe	N0
rna3635	OG0002043	schizo_pombe	N0
rna3025	OG0002044	schizo_pombe	N0
rna3637	OG0002045	schizo_pombe	N0
rna3638	OG0002046	schizo_pombe	N0
rna3641	OG0002047	schizo_pombe	N0
rna3643	OG0002048	schizo_pombe	N0
rna3021	OG0002049	schizo_pombe	N0
rna3624	OG0002050	schizo_pombe	N0
rna3625	OG0002051	schizo_pombe	N0
rna514	OG0002052	schizo_pombe	N0
rna513	OG0002053	schizo_pombe	N0
rna512	OG0002054	schizo_pombe	N0
rna2109	OG0002055	schizo_pombe	N0
rna2110	OG0002056	schizo_pombe	N0
rna5909	OG0002057	schizo_pombe	N0
rna2111	OG0002058	schizo_pombe	N0
rna2113	OG0002059	schizo_pombe	N0
rna5907	OG0002060	schizo_pombe	N0
rna5904	OG0002061	schizo_pombe	N0
rna2118	OG0002062	schizo_pombe	N0
rna2119	OG0002063	schizo_pombe	N0
rna2121	OG0002064	schizo_pombe	N0
rna5901	OG0002065	schizo_pombe	N0
rna5896	OG0002067	schizo_pombe	N0
rna5895	OG0002068	schizo_pombe	N0
rna4054	OG0002069	schizo_pombe	N0
rna4053	OG0002070	schizo_pombe	N0
rna4051	OG0002071	schizo_pombe	N0
rna777	OG0002072	schizo_pombe	N0
rna4049	OG0002073	schizo_pombe	N0
rna1680	OG0002074	schizo_pombe	N0
rna1681	OG0002075	schizo_pombe	N0
rna159	OG0002076	schizo_pombe	N0
rna157	OG0002077	schizo_pombe	N0
rna1685	OG0002078	schizo_pombe	N0
rna155	OG0002079	schizo_pombe	N0
rna1686	OG0002080	schizo_pombe	N0
rna151	OG0002081	schizo_pombe	N0
rna1691	OG0002082	schizo_pombe	N0
rna139	OG0002083	schizo_pombe	N0
rna137	OG0002084	schizo_pombe	N0
rna134	OG0002085	schizo_pombe	N0
rna1703	OG0002086	schizo_pombe	N0
rna132	OG0002087	schizo_pombe	N0
rna1704	OG0002088	schizo_pombe	N0
rna1706	OG0002089	schizo_pombe	N0
rna131	OG0002090	schizo_pombe	N0
rna129	OG0002091	schizo_pombe	N0
rna5269	OG0002092	schizo_pombe	N0
rna4839	OG0002093	schizo_pombe	N0
rna4838	OG0002094	schizo_pombe	N0
rna5267	OG0002095	schizo_pombe	N0
rna1317	OG0002096	schizo_pombe	N0
rna1316	OG0002097	schizo_pombe	N0
rna5531	OG0002098	schizo_pombe	N0
rna2695	OG0002099	schizo_pombe	N0
rna2694	OG0002100	schizo_pombe	N0
rna2693	OG0002101	schizo_pombe	N0
rna1311	OG0002102	schizo_pombe	N0
rna1310	OG0002103	schizo_pombe	N0
rna495	OG0002104	schizo_pombe	N0
rna1306	OG0002105	schizo_pombe	N0
rna2689	OG0002106	schizo_pombe	N0
rna5453	OG0002107	schizo_pombe	N0
rna1219	OG0002108	schizo_pombe	N0
rna5455	OG0002109	schizo_pombe	N0
rna5456	OG0002110	schizo_pombe	N0
rna4623	OG0002111	schizo_pombe	N0
rna1534	OG0002112	schizo_pombe	N0
rna1535	OG0002113	schizo_pombe	N0
rna1536	OG0002114	schizo_pombe	N0
rna1541	OG0002115	schizo_pombe	N0
rna1546	OG0002116	schizo_pombe	N0
rna3303	OG0002117	schizo_pombe	N0
rna3302	OG0002118	schizo_pombe	N0
rna3301	OG0002119	schizo_pombe	N0
rna1547	OG0002120	schizo_pombe	N0
rna1549	OG0002121	schizo_pombe	N0
rna3298	OG0002122	schizo_pombe	N0
rna3297	OG0002123	schizo_pombe	N0
rna3296	OG0002124	schizo_pombe	N0
rna1552	OG0002125	schizo_pombe	N0
rna5003	OG0002126	schizo_pombe	N0
rna2710	OG0002127	schizo_pombe	N0
rna2487	OG0002128	schizo_pombe	N0
rna427	OG0002129	schizo_pombe	N0
rna6028	OG0002130	schizo_pombe	N0
rna6026	OG0002131	schizo_pombe	N0
rna5011	OG0002132	schizo_pombe	N0
rna425	OG0002133	schizo_pombe	N0
rna6019	OG0002134	schizo_pombe	N0
rna6016	OG0002135	schizo_pombe	N0
rna415	OG0002136	schizo_pombe	N0
rna414	OG0002137	schizo_pombe	N0
rna412	OG0002138	schizo_pombe	N0
rna411	OG0002139	schizo_pombe	N0
rna6010	OG0002140	schizo_pombe	N0
rna6009	OG0002141	schizo_pombe	N0
rna6008	OG0002142	schizo_pombe	N0
rna6007	OG0002143	schizo_pombe	N0
rna6002	OG0002144	schizo_pombe	N0
rna6000	OG0002145	schizo_pombe	N0
rna5999	OG0002146	schizo_pombe	N0
rna398	OG0002147	schizo_pombe	N0
rna5997	OG0002148	schizo_pombe	N0
rna5995	OG0002149	schizo_pombe	N0
rna5994	OG0002150	schizo_pombe	N0
rna5991	OG0002151	schizo_pombe	N0
rna396	OG0002152	schizo_pombe	N0
rna5989	OG0002153	schizo_pombe	N0
rna395	OG0002154	schizo_pombe	N0
rna394	OG0002155	schizo_pombe	N0
rna392	OG0002156	schizo_pombe	N0
rna391	OG0002157	schizo_pombe	N0
rna5986	OG0002158	schizo_pombe	N0
rna389	OG0002159	schizo_pombe	N0
rna3031	OG0002160	schizo_pombe	N0
rna387	OG0002161	schizo_pombe	N0
rna5614	OG0002162	schizo_pombe	N0
rna5978	OG0002163	schizo_pombe	N0
rna5616	OG0002164	schizo_pombe	N0
rna5617	OG0002165	schizo_pombe	N0
rna5618	OG0002166	schizo_pombe	N0
rna5976	OG0002167	schizo_pombe	N0
rna5619	OG0002168	schizo_pombe	N0
rna5624	OG0002169	schizo_pombe	N0
rna5623	OG0002170	schizo_pombe	N0
rna5972	OG0002171	schizo_pombe	N0
rna3211	OG0002172	schizo_pombe	N0
rna3210	OG0002173	schizo_pombe	N0
rna3206	OG0002174	schizo_pombe	N0
rna3205	OG0002175	schizo_pombe	N0
rna3200	OG0002176	schizo_pombe	N0
rna3199	OG0002177	schizo_pombe	N0
rna493	OG0002178	schizo_pombe	N0
rna492	OG0002179	schizo_pombe	N0
rna3197	OG0002180	schizo_pombe	N0
rna491	OG0002181	schizo_pombe	N0
rna490	OG0002182	schizo_pombe	N0
rna3195	OG0002183	schizo_pombe	N0
rna502	OG0002184	schizo_pombe	N0
rna3191	OG0002185	schizo_pombe	N0
rna505	OG0002186	schizo_pombe	N0
rna486	OG0002187	schizo_pombe	N0
rna485	OG0002188	schizo_pombe	N0
rna482	OG0002189	schizo_pombe	N0
rna3216	OG0002190	schizo_pombe	N0
rna5752	OG0002191	schizo_pombe	N0
rna35	OG0002192	schizo_pombe	N0
rna5748	OG0002193	schizo_pombe	N0
rna5747	OG0002194	schizo_pombe	N0
rna37	OG0002195	schizo_pombe	N0
rna38	OG0002196	schizo_pombe	N0
rna5745	OG0002197	schizo_pombe	N0
rna5319	OG0002198	schizo_pombe	N0
rna4576	OG0002200	schizo_pombe	N0
rna3539	OG0002201	schizo_pombe	N0
rna3537	OG0002203	schizo_pombe	N0
rna4806	OG0002204	schizo_pombe	N0
rna2504	OG0002205	schizo_pombe	N0
rna2507	OG0002206	schizo_pombe	N0
rna3376	OG0002207	schizo_pombe	N0
rna5089	OG0002208	schizo_pombe	N0
rna5090	OG0002209	schizo_pombe	N0
rna5091	OG0002210	schizo_pombe	N0
rna5092	OG0002211	schizo_pombe	N0
rna5093	OG0002212	schizo_pombe	N0
rna2872	OG0002213	schizo_pombe	N0
rna2874	OG0002214	schizo_pombe	N0
rna2875	OG0002215	schizo_pombe	N0
rna2880	OG0002216	schizo_pombe	N0
rna2882	OG0002217	schizo_pombe	N0
rna2883	OG0002218	schizo_pombe	N0
rna5106	OG0002219	schizo_pombe	N0
rna5110	OG0002220	schizo_pombe	N0
rna2887	OG0002221	schizo_pombe	N0
rna2888	OG0002222	schizo_pombe	N0
rna5114	OG0002223	schizo_pombe	N0
rna5119	OG0002224	schizo_pombe	N0
rna2893	OG0002225	schizo_pombe	N0
rna5118	OG0002226	schizo_pombe	N0
rna273	OG0002227	schizo_pombe	N0
rna966	OG0002228	schizo_pombe	N0
rna2865	OG0002229	schizo_pombe	N0
rna2862	OG0002230	schizo_pombe	N0
rna2861	OG0002231	schizo_pombe	N0
rna2856	OG0002232	schizo_pombe	N0
rna5081	OG0002233	schizo_pombe	N0
rna5080	OG0002234	schizo_pombe	N0
rna5079	OG0002235	schizo_pombe	N0
rna3608	OG0002236	schizo_pombe	N0
rna800	OG0002238	schizo_pombe	N0
rna4071	OG0002239	schizo_pombe	N0
rna802	OG0002240	schizo_pombe	N0
rna804	OG0002241	schizo_pombe	N0
rna4072	OG0002242	schizo_pombe	N0
rna755	OG0002243	schizo_pombe	N0
rna757	OG0002244	schizo_pombe	N0
rna760	OG0002245	schizo_pombe	N0
rna810	OG0002246	schizo_pombe	N0
rna764	OG0002247	schizo_pombe	N0
rna766	OG0002248	schizo_pombe	N0
rna814	OG0002249	schizo_pombe	N0
rna771	OG0002250	schizo_pombe	N0
rna823	OG0002251	schizo_pombe	N0
rna2914	OG0002252	schizo_pombe	N0
rna650	OG0002253	schizo_pombe	N0
rna649	OG0002254	schizo_pombe	N0
rna5177	OG0002255	schizo_pombe	N0
rna5176	OG0002256	schizo_pombe	N0
rna5174	OG0002257	schizo_pombe	N0
rna5172	OG0002259	schizo_pombe	N0
rna5171	OG0002260	schizo_pombe	N0
rna5170	OG0002261	schizo_pombe	N0
rna4463	OG0002262	schizo_pombe	N0
rna4695	OG0002263	schizo_pombe	N0
rna4693	OG0002264	schizo_pombe	N0
rna4692	OG0002265	schizo_pombe	N0
rna5167	OG0002266	schizo_pombe	N0
rna5166	OG0002267	schizo_pombe	N0
rna5165	OG0002268	schizo_pombe	N0
rna4689	OG0002269	schizo_pombe	N0
rna472	OG0002270	schizo_pombe	N0
rna2106	OG0002271	schizo_pombe	N0
rna471	OG0002272	schizo_pombe	N0
rna2102	OG0002273	schizo_pombe	N0
rna470	OG0002274	schizo_pombe	N0
rna2101	OG0002276	schizo_pombe	N0
rna467	OG0002277	schizo_pombe	N0
rna5199	OG0002278	schizo_pombe	N0
rna5198	OG0002279	schizo_pombe	N0
rna676	OG0002280	schizo_pombe	N0
rna5195	OG0002281	schizo_pombe	N0
rna853	OG0002282	schizo_pombe	N0
rna854	OG0002283	schizo_pombe	N0
rna855	OG0002284	schizo_pombe	N0
rna857	OG0002285	schizo_pombe	N0
rna4632	OG0002286	schizo_pombe	N0
rna4628	OG0002287	schizo_pombe	N0
rna1220	OG0002288	schizo_pombe	N0
rna5466	OG0002289	schizo_pombe	N0
rna5362	OG0002290	schizo_pombe	N0
rna55	OG0002291	schizo_pombe	N0
rna57	OG0002292	schizo_pombe	N0
rna5378	OG0002293	schizo_pombe	N0
rna5377	OG0002294	schizo_pombe	N0
rna5376	OG0002295	schizo_pombe	N0
rna61	OG0002296	schizo_pombe	N0
rna62	OG0002297	schizo_pombe	N0
rna6191	OG0002298	schizo_pombe	N0
rna6189	OG0002299	schizo_pombe	N0
rna6188	OG0002300	schizo_pombe	N0
rna6187	OG0002301	schizo_pombe	N0
rna2290	OG0002302	schizo_pombe	N0
rna6184	OG0002303	schizo_pombe	N0
rna4732	OG0002304	schizo_pombe	N0
rna5722	OG0002305	schizo_pombe	N0
rna4733	OG0002306	schizo_pombe	N0
rna5724	OG0002307	schizo_pombe	N0
rna5727	OG0002308	schizo_pombe	N0
rna4738	OG0002309	schizo_pombe	N0
rna1840	OG0002310	schizo_pombe	N0
rna3885	OG0002311	schizo_pombe	N0
rna1839	OG0002312	schizo_pombe	N0
rna3886	OG0002313	schizo_pombe	N0
rna3889	OG0002314	schizo_pombe	N0
rna2016	OG0002315	schizo_pombe	N0
rna2012	OG0002316	schizo_pombe	N0
rna1734	OG0002317	schizo_pombe	N0
rna2164	OG0002318	schizo_pombe	N0
rna4557	OG0002319	schizo_pombe	N0
rna2161	OG0002320	schizo_pombe	N0
rna4115	OG0002321	schizo_pombe	N0
rna443	OG0002322	schizo_pombe	N0
rna444	OG0002323	schizo_pombe	N0
rna447	OG0002324	schizo_pombe	N0
rna2078	OG0002325	schizo_pombe	N0
rna450	OG0002326	schizo_pombe	N0
rna451	OG0002327	schizo_pombe	N0
rna2080	OG0002328	schizo_pombe	N0
rna1996	OG0002329	schizo_pombe	N0
rna1997	OG0002330	schizo_pombe	N0
rna2001	OG0002331	schizo_pombe	N0
rna2004	OG0002332	schizo_pombe	N0
rna4428	OG0002333	schizo_pombe	N0
rna685	OG0002334	schizo_pombe	N0
rna683	OG0002335	schizo_pombe	N0
rna682	OG0002336	schizo_pombe	N0
rna5201	OG0002337	schizo_pombe	N0
rna464	OG0002338	schizo_pombe	N0
rna2097	OG0002339	schizo_pombe	N0
rna2096	OG0002340	schizo_pombe	N0
rna461	OG0002341	schizo_pombe	N0
rna460	OG0002342	schizo_pombe	N0
rna459	OG0002343	schizo_pombe	N0
rna2093	OG0002344	schizo_pombe	N0
rna2092	OG0002345	schizo_pombe	N0
rna458	OG0002346	schizo_pombe	N0
rna2091	OG0002347	schizo_pombe	N0
rna456	OG0002348	schizo_pombe	N0
rna2088	OG0002349	schizo_pombe	N0
rna2087	OG0002350	schizo_pombe	N0
rna2831	OG0002351	schizo_pombe	N0
rna6070	OG0002352	schizo_pombe	N0
rna6075	OG0002353	schizo_pombe	N0
rna1439	OG0002354	schizo_pombe	N0
rna5939	OG0002355	schizo_pombe	N0
rna5660	OG0002356	schizo_pombe	N0
rna5941	OG0002357	schizo_pombe	N0
rna5659	OG0002358	schizo_pombe	N0
rna5942	OG0002359	schizo_pombe	N0
rna5658	OG0002360	schizo_pombe	N0
rna5944	OG0002361	schizo_pombe	N0
rna5947	OG0002362	schizo_pombe	N0
rna3943	OG0002363	schizo_pombe	N0
rna992	OG0002364	schizo_pombe	N0
rna993	OG0002365	schizo_pombe	N0
rna295	OG0002366	schizo_pombe	N0
rna1052	OG0002367	schizo_pombe	N0
rna1785	OG0002368	schizo_pombe	N0
rna1051	OG0002369	schizo_pombe	N0
rna1048	OG0002370	schizo_pombe	N0
rna4106	OG0002371	schizo_pombe	N0
rna5149	OG0002372	schizo_pombe	N0
rna586	OG0002373	schizo_pombe	N0
rna5154	OG0002374	schizo_pombe	N0
rna2010	OG0002375	schizo_pombe	N0
rna2006	OG0002376	schizo_pombe	N0
rna188	OG0002377	schizo_pombe	N0
rna189	OG0002378	schizo_pombe	N0
rna1742	OG0002379	schizo_pombe	N0
rna597	OG0002380	schizo_pombe	N0
rna596	OG0002381	schizo_pombe	N0
rna3827	OG0002382	schizo_pombe	N0
rna3826	OG0002383	schizo_pombe	N0
rna3263	OG0002384	schizo_pombe	N0
rna3824	OG0002385	schizo_pombe	N0
rna3262	OG0002386	schizo_pombe	N0
rna1167	OG0002387	schizo_pombe	N0
rna4077	OG0002388	schizo_pombe	N0
rna1172	OG0002390	schizo_pombe	N0
rna1174	OG0002392	schizo_pombe	N0
rna753	OG0002393	schizo_pombe	N0
rna3550	OG0002394	schizo_pombe	N0
rna3548	OG0002395	schizo_pombe	N0
rna4564	OG0002396	schizo_pombe	N0
rna4570	OG0002397	schizo_pombe	N0
rna4571	OG0002398	schizo_pombe	N0
rna4572	OG0002399	schizo_pombe	N0
rna3541	OG0002400	schizo_pombe	N0
rna3154	OG0002401	schizo_pombe	N0
rna3679	OG0002402	schizo_pombe	N0
rna3680	OG0002403	schizo_pombe	N0
rna3681	OG0002404	schizo_pombe	N0
rna3682	OG0002405	schizo_pombe	N0
rna3157	OG0002406	schizo_pombe	N0
rna3159	OG0002407	schizo_pombe	N0
rna3160	OG0002408	schizo_pombe	N0
rna3163	OG0002409	schizo_pombe	N0
rna3165	OG0002410	schizo_pombe	N0
rna3169	OG0002411	schizo_pombe	N0
rna3170	OG0002412	schizo_pombe	N0
rna3172	OG0002413	schizo_pombe	N0
rna3173	OG0002414	schizo_pombe	N0
rna3174	OG0002415	schizo_pombe	N0
rna1034	OG0002416	schizo_pombe	N0
rna3246	OG0002417	schizo_pombe	N0
rna2387	OG0002418	schizo_pombe	N0
rna935	OG0002419	schizo_pombe	N0
rna937	OG0002420	schizo_pombe	N0
rna1285	OG0002421	schizo_pombe	N0
rna2668	OG0002422	schizo_pombe	N0
rna2391	OG0002423	schizo_pombe	N0
rna2392	OG0002424	schizo_pombe	N0
rna2394	OG0002425	schizo_pombe	N0
rna2393	OG0002426	schizo_pombe	N0
rna2400	OG0002427	schizo_pombe	N0
rna3242	OG0002428	schizo_pombe	N0
rna2398	OG0002429	schizo_pombe	N0
rna2404	OG0002430	schizo_pombe	N0
rna2407	OG0002431	schizo_pombe	N0
rna2408	OG0002432	schizo_pombe	N0
rna2409	OG0002433	schizo_pombe	N0
rna3813	OG0002434	schizo_pombe	N0
rna3814	OG0002435	schizo_pombe	N0
rna3851	OG0002436	schizo_pombe	N0
rna3850	OG0002437	schizo_pombe	N0
rna3816	OG0002438	schizo_pombe	N0
rna3845	OG0002439	schizo_pombe	N0
rna3260	OG0002440	schizo_pombe	N0
rna3819	OG0002441	schizo_pombe	N0
rna3822	OG0002442	schizo_pombe	N0
rna50	OG0002443	schizo_pombe	N0
rna51	OG0002444	schizo_pombe	N0
rna3724	OG0002445	schizo_pombe	N0
rna5468	OG0002446	schizo_pombe	N0
rna3725	OG0002447	schizo_pombe	N0
rna3726	OG0002448	schizo_pombe	N0
rna3727	OG0002449	schizo_pombe	N0
rna5472	OG0002450	schizo_pombe	N0
rna5477	OG0002451	schizo_pombe	N0
rna5483	OG0002452	schizo_pombe	N0
rna1527	OG0002454	schizo_pombe	N0
rna1528	OG0002455	schizo_pombe	N0
rna3313	OG0002456	schizo_pombe	N0
rna1530	OG0002457	schizo_pombe	N0
rna4621	OG0002458	schizo_pombe	N0
rna4620	OG0002459	schizo_pombe	N0
rna4618	OG0002460	schizo_pombe	N0
rna4612	OG0002461	schizo_pombe	N0
rna4611	OG0002462	schizo_pombe	N0
rna3861	OG0002463	schizo_pombe	N0
rna4606	OG0002464	schizo_pombe	N0
rna3855	OG0002465	schizo_pombe	N0
rna3854	OG0002466	schizo_pombe	N0
rna3853	OG0002467	schizo_pombe	N0
rna1086	OG0002468	schizo_pombe	N0
rna1085	OG0002469	schizo_pombe	N0
rna3946	OG0002470	schizo_pombe	N0
rna3945	OG0002471	schizo_pombe	N0
rna1008	OG0002472	schizo_pombe	N0
rna3798	OG0002473	schizo_pombe	N0
rna3799	OG0002474	schizo_pombe	N0
rna3800	OG0002475	schizo_pombe	N0
rna2540	OG0002476	schizo_pombe	N0
rna2541	OG0002477	schizo_pombe	N0
rna283	OG0002478	schizo_pombe	N0
rna985	OG0002479	schizo_pombe	N0
rna286	OG0002480	schizo_pombe	N0
rna989	OG0002482	schizo_pombe	N0
rna990	OG0002483	schizo_pombe	N0
rna282	OG0002484	schizo_pombe	N0
rna980	OG0002485	schizo_pombe	N0
rna279	OG0002486	schizo_pombe	N0
rna275	OG0002488	schizo_pombe	N0
rna994	OG0002489	schizo_pombe	N0
rna291	OG0002490	schizo_pombe	N0
rna293	OG0002491	schizo_pombe	N0
rna3912	OG0002492	schizo_pombe	N0
rna3913	OG0002493	schizo_pombe	N0
rna3914	OG0002494	schizo_pombe	N0
rna3916	OG0002495	schizo_pombe	N0
rna3918	OG0002496	schizo_pombe	N0
rna1062	OG0002497	schizo_pombe	N0
rna1063	OG0002498	schizo_pombe	N0
rna1068	OG0002499	schizo_pombe	N0
rna3925	OG0002500	schizo_pombe	N0
rna1074	OG0002501	schizo_pombe	N0
rna1076	OG0002502	schizo_pombe	N0
rna3929	OG0002503	schizo_pombe	N0
rna3931	OG0002504	schizo_pombe	N0
rna3933	OG0002505	schizo_pombe	N0
rna3935	OG0002506	schizo_pombe	N0
rna3936	OG0002507	schizo_pombe	N0
rna3941	OG0002508	schizo_pombe	N0
rna1081	OG0002509	schizo_pombe	N0
rna4129	OG0002510	schizo_pombe	N0
rna5589	OG0002511	schizo_pombe	N0
rna5588	OG0002512	schizo_pombe	N0
rna4128	OG0002513	schizo_pombe	N0
rna5579	OG0002514	schizo_pombe	N0
rna5580	OG0002515	schizo_pombe	N0
rna5581	OG0002516	schizo_pombe	N0
rna5582	OG0002517	schizo_pombe	N0
rna5584	OG0002518	schizo_pombe	N0
rna4118	OG0002519	schizo_pombe	N0
rna1732	OG0002520	schizo_pombe	N0
rna4091	OG0002521	schizo_pombe	N0
rna1149	OG0002522	schizo_pombe	N0
rna4956	OG0002523	schizo_pombe	N0
rna4962	OG0002525	schizo_pombe	N0
rna366	OG0002526	schizo_pombe	N0
rna5322	OG0002527	schizo_pombe	N0
rna374	OG0002528	schizo_pombe	N0
rna373	OG0002529	schizo_pombe	N0
rna3149	OG0002530	schizo_pombe	N0
rna3687	OG0002531	schizo_pombe	N0
rna3688	OG0002532	schizo_pombe	N0
rna3690	OG0002533	schizo_pombe	N0
rna3147	OG0002534	schizo_pombe	N0
rna3693	OG0002535	schizo_pombe	N0
rna1289	OG0002536	schizo_pombe	N0
rna2673	OG0002537	schizo_pombe	N0
rna1287	OG0002538	schizo_pombe	N0
rna2672	OG0002539	schizo_pombe	N0
rna2671	OG0002540	schizo_pombe	N0
rna1286	OG0002541	schizo_pombe	N0
rna3494	OG0002542	schizo_pombe	N0
rna2421	OG0002543	schizo_pombe	N0
rna2423	OG0002544	schizo_pombe	N0
rna2681	OG0002545	schizo_pombe	N0
rna2680	OG0002546	schizo_pombe	N0
rna2167	OG0002548	schizo_pombe	N0
rna2168	OG0002549	schizo_pombe	N0
rna3807	OG0002550	schizo_pombe	N0
rna2033	OG0002551	schizo_pombe	N0
rna2032	OG0002552	schizo_pombe	N0
rna2031	OG0002553	schizo_pombe	N0
rna5339	OG0002554	schizo_pombe	N0
rna901	OG0002555	schizo_pombe	N0
rna3249	OG0002557	schizo_pombe	N0
rna2410	OG0002558	schizo_pombe	N0
rna3251	OG0002559	schizo_pombe	N0
rna3252	OG0002560	schizo_pombe	N0
rna4030	OG0002562	schizo_pombe	N0
rna4031	OG0002563	schizo_pombe	N0
rna4108	OG0002565	schizo_pombe	N0
rna2046	OG0002566	schizo_pombe	N0
rna5753	OG0002568	schizo_pombe	N0
rna34	OG0002569	schizo_pombe	N0
rna33	OG0002570	schizo_pombe	N0
rna5760	OG0002572	schizo_pombe	N0
rna5763	OG0002573	schizo_pombe	N0
rna5045	OG0002574	schizo_pombe	N0
rna5043	OG0002575	schizo_pombe	N0
rna5527	OG0002576	schizo_pombe	N0
rna5040	OG0002577	schizo_pombe	N0
rna5530	OG0002578	schizo_pombe	N0
rna2696	OG0002579	schizo_pombe	N0
rna5039	OG0002580	schizo_pombe	N0
rna5036	OG0002581	schizo_pombe	N0
rna5035	OG0002582	schizo_pombe	N0
rna5032	OG0002583	schizo_pombe	N0
rna2701	OG0002584	schizo_pombe	N0
rna2702	OG0002585	schizo_pombe	N0
rna5031	OG0002586	schizo_pombe	N0
rna5028	OG0002587	schizo_pombe	N0
rna5027	OG0002588	schizo_pombe	N0
rna5023	OG0002589	schizo_pombe	N0
rna5022	OG0002590	schizo_pombe	N0
rna244	OG0002591	schizo_pombe	N0
rna245	OG0002592	schizo_pombe	N0
rna246	OG0002593	schizo_pombe	N0
rna910	OG0002594	schizo_pombe	N0
rna909	OG0002595	schizo_pombe	N0
rna908	OG0002596	schizo_pombe	N0
rna5344	OG0002597	schizo_pombe	N0
rna907	OG0002598	schizo_pombe	N0
rna4731	OG0002599	schizo_pombe	N0
rna5719	OG0002600	schizo_pombe	N0
rna5717	OG0002601	schizo_pombe	N0
rna5715	OG0002603	schizo_pombe	N0
rna4726	OG0002604	schizo_pombe	N0
rna1841	OG0002605	schizo_pombe	N0
rna1842	OG0002606	schizo_pombe	N0
rna3881	OG0002607	schizo_pombe	N0
rna4479	OG0002608	schizo_pombe	N0
rna3612	OG0002609	schizo_pombe	N0
rna2547	OG0002610	schizo_pombe	N0
rna3613	OG0002611	schizo_pombe	N0
rna2551	OG0002612	schizo_pombe	N0
rna2553	OG0002613	schizo_pombe	N0
rna3619	OG0002615	schizo_pombe	N0
rna3620	OG0002616	schizo_pombe	N0
rna2556	OG0002617	schizo_pombe	N0
rna3621	OG0002618	schizo_pombe	N0
rna4555	OG0002619	schizo_pombe	N0
rna4554	OG0002620	schizo_pombe	N0
rna3563	OG0002621	schizo_pombe	N0
rna3564	OG0002622	schizo_pombe	N0
rna3565	OG0002623	schizo_pombe	N0
rna3566	OG0002624	schizo_pombe	N0
rna3570	OG0002625	schizo_pombe	N0
rna4544	OG0002626	schizo_pombe	N0
rna3572	OG0002627	schizo_pombe	N0
rna4541	OG0002628	schizo_pombe	N0
