Genes	Orthogroup	Clade	Node
rna1056	OG0000686	schizo_pombe	N0
rna1075	OG0000687	schizo_pombe	N0
rna1081	OG0000688	schizo_pombe	N0
rna5590	OG0000689	schizo_pombe	N0
rna2222	OG0000690	schizo_pombe	N0
rna2681	OG0000691	schizo_pombe	N0
rna2045	OG0000692	schizo_pombe	N0
rna5762	OG0000693	schizo_pombe	N0
rna5032	OG0000694	schizo_pombe	N0
rna3616	OG0000696	schizo_pombe	N0
rna3620	OG0000697	schizo_pombe	N0
rna3567	OG0000698	schizo_pombe	N0
rna2944	OG0000699	schizo_pombe	N0
rna2961	OG0000700	schizo_pombe	N0
rna2965	OG0000701	schizo_pombe	N0
rna2716	OG0000702	schizo_pombe	N0
rna1835	OG0000704	schizo_pombe	N0
rna2358	OG0000711	schizo_pombe	N0
rna3186	OG0000712	schizo_pombe	N0
rna2834	OG0000713	schizo_pombe	N0
rna2836	OG0000714	schizo_pombe	N0
rna1960	OG0000715	schizo_pombe	N0
rna1932	OG0000716	schizo_pombe	N0
rna1961	OG0000717	schizo_pombe	N0
rna1962	OG0000718	schizo_pombe	N0
rna1963	OG0000719	schizo_pombe	N0
rna1964	OG0000720	schizo_pombe	N0
rna1965	OG0000721	schizo_pombe	N0
rna1966	OG0000722	schizo_pombe	N0
rna1967	OG0000723	schizo_pombe	N0
rna1968	OG0000724	schizo_pombe	N0
rna1970	OG0000725	schizo_pombe	N0
rna1928	OG0000726	schizo_pombe	N0
rna1971	OG0000727	schizo_pombe	N0
rna1973	OG0000728	schizo_pombe	N0
rna1927	OG0000729	schizo_pombe	N0
rna1925	OG0000730	schizo_pombe	N0
rna1626	OG0000732	schizo_pombe	N0
rna1977	OG0000733	schizo_pombe	N0
rna1625	OG0000734	schizo_pombe	N0
rna1982	OG0000735	schizo_pombe	N0
rna1617	OG0000736	schizo_pombe	N0
rna1985	OG0000737	schizo_pombe	N0
rna1987	OG0000738	schizo_pombe	N0
rna1991	OG0000739	schizo_pombe	N0
rna4457	OG0000740	schizo_pombe	N0
rna4459	OG0000741	schizo_pombe	N0
rna1373	OG0000742	schizo_pombe	N0
rna1517	OG0000743	schizo_pombe	N0
rna1518	OG0000744	schizo_pombe	N0
rna1371	OG0000745	schizo_pombe	N0
rna1520	OG0000746	schizo_pombe	N0
rna1368	OG0000747	schizo_pombe	N0
rna1366	OG0000748	schizo_pombe	N0
rna1364	OG0000749	schizo_pombe	N0
rna5572	OG0000750	schizo_pombe	N0
rna1363	OG0000751	schizo_pombe	N0
rna5575	OG0000752	schizo_pombe	N0
rna5570	OG0000753	schizo_pombe	N0
rna4209	OG0000754	schizo_pombe	N0
rna2253	OG0000756	schizo_pombe	N0
rna4212	OG0000757	schizo_pombe	N0
rna4213	OG0000759	schizo_pombe	N0
rna2263	OG0000760	schizo_pombe	N0
rna6097	OG0000761	schizo_pombe	N0
rna6099	OG0000762	schizo_pombe	N0
rna2037	OG0000763	schizo_pombe	N0
rna2039	OG0000764	schizo_pombe	N0
rna750	OG0000765	schizo_pombe	N0
rna749	OG0000766	schizo_pombe	N0
rna20	OG0000767	schizo_pombe	N0
rna5775	OG0000768	schizo_pombe	N0
rna22	OG0000769	schizo_pombe	N0
rna23	OG0000770	schizo_pombe	N0
rna24	OG0000771	schizo_pombe	N0
rna5773	OG0000772	schizo_pombe	N0
rna25	OG0000773	schizo_pombe	N0
rna5772	OG0000774	schizo_pombe	N0
rna5284	OG0000775	schizo_pombe	N0
rna5738	OG0000776	schizo_pombe	N0
rna44	OG0000777	schizo_pombe	N0
rna46	OG0000778	schizo_pombe	N0
rna1160	OG0000779	schizo_pombe	N0
rna4087	OG0000780	schizo_pombe	N0
rna1159	OG0000781	schizo_pombe	N0
rna4147	OG0000782	schizo_pombe	N0
rna2359	OG0000784	schizo_pombe	N0
rna2157	OG0000785	schizo_pombe	N0
rna2184	OG0000786	schizo_pombe	N0
rna2185	OG0000787	schizo_pombe	N0
rna2186	OG0000788	schizo_pombe	N0
rna2187	OG0000789	schizo_pombe	N0
rna206	OG0000790	schizo_pombe	N0
rna2194	OG0000791	schizo_pombe	N0
rna2193	OG0000792	schizo_pombe	N0
rna2192	OG0000793	schizo_pombe	N0
rna2477	OG0000794	schizo_pombe	N0
rna2476	OG0000795	schizo_pombe	N0
rna2756	OG0000796	schizo_pombe	N0
rna2755	OG0000797	schizo_pombe	N0
rna2753	OG0000798	schizo_pombe	N0
rna2751	OG0000799	schizo_pombe	N0
rna2750	OG0000800	schizo_pombe	N0
rna2749	OG0000801	schizo_pombe	N0
rna2470	OG0000802	schizo_pombe	N0
rna2469	OG0000803	schizo_pombe	N0
rna3709	OG0000804	schizo_pombe	N0
rna3710	OG0000805	schizo_pombe	N0
rna3711	OG0000806	schizo_pombe	N0
rna3116	OG0000807	schizo_pombe	N0
rna3114	OG0000808	schizo_pombe	N0
rna2508	OG0000809	schizo_pombe	N0
rna3718	OG0000810	schizo_pombe	N0
rna3719	OG0000811	schizo_pombe	N0
rna3721	OG0000813	schizo_pombe	N0
rna3076	OG0000814	schizo_pombe	N0
rna3078	OG0000815	schizo_pombe	N0
rna3079	OG0000816	schizo_pombe	N0
rna3476	OG0000817	schizo_pombe	N0
rna3477	OG0000818	schizo_pombe	N0
rna3479	OG0000820	schizo_pombe	N0
rna3482	OG0000821	schizo_pombe	N0
rna3089	OG0000822	schizo_pombe	N0
rna3090	OG0000823	schizo_pombe	N0
rna3484	OG0000824	schizo_pombe	N0
rna1291	OG0000825	schizo_pombe	N0
rna5444	OG0000826	schizo_pombe	N0
rna1429	OG0000827	schizo_pombe	N0
rna5291	OG0000828	schizo_pombe	N0
rna5497	OG0000830	schizo_pombe	N0
rna3744	OG0000831	schizo_pombe	N0
rna5494	OG0000832	schizo_pombe	N0
rna3743	OG0000833	schizo_pombe	N0
rna3741	OG0000834	schizo_pombe	N0
rna5492	OG0000835	schizo_pombe	N0
rna5491	OG0000836	schizo_pombe	N0
rna3739	OG0000837	schizo_pombe	N0
rna5486	OG0000838	schizo_pombe	N0
rna3316	OG0000839	schizo_pombe	N0
rna1902	OG0000840	schizo_pombe	N0
rna593	OG0000841	schizo_pombe	N0
rna73	OG0000842	schizo_pombe	N0
rna2199	OG0000843	schizo_pombe	N0
rna75	OG0000844	schizo_pombe	N0
rna2757	OG0000845	schizo_pombe	N0
rna2760	OG0000846	schizo_pombe	N0
rna2767	OG0000847	schizo_pombe	N0
rna2483	OG0000848	schizo_pombe	N0
rna2773	OG0000849	schizo_pombe	N0
rna2774	OG0000850	schizo_pombe	N0
rna2775	OG0000851	schizo_pombe	N0
rna4785	OG0000852	schizo_pombe	N0
rna2485	OG0000853	schizo_pombe	N0
rna2486	OG0000854	schizo_pombe	N0
rna2488	OG0000855	schizo_pombe	N0
rna2490	OG0000856	schizo_pombe	N0
rna2491	OG0000857	schizo_pombe	N0
rna4791	OG0000858	schizo_pombe	N0
rna4793	OG0000859	schizo_pombe	N0
rna4797	OG0000861	schizo_pombe	N0
rna4811	OG0000862	schizo_pombe	N0
rna4810	OG0000863	schizo_pombe	N0
rna1790	OG0000864	schizo_pombe	N0
rna1791	OG0000865	schizo_pombe	N0
rna265	OG0000866	schizo_pombe	N0
rna963	OG0000867	schizo_pombe	N0
rna5396	OG0000868	schizo_pombe	N0
rna1883	OG0000869	schizo_pombe	N0
rna5391	OG0000870	schizo_pombe	N0
rna1881	OG0000871	schizo_pombe	N0
rna5389	OG0000872	schizo_pombe	N0
rna5388	OG0000873	schizo_pombe	N0
rna609	OG0000874	schizo_pombe	N0
rna617	OG0000875	schizo_pombe	N0
rna1562	OG0000876	schizo_pombe	N0
rna1561	OG0000877	schizo_pombe	N0
rna627	OG0000878	schizo_pombe	N0
rna1556	OG0000879	schizo_pombe	N0
rna623	OG0000880	schizo_pombe	N0
rna5002	OG0000881	schizo_pombe	N0
rna5000	OG0000882	schizo_pombe	N0
rna5013	OG0000883	schizo_pombe	N0
rna5015	OG0000884	schizo_pombe	N0
rna5016	OG0000885	schizo_pombe	N0
rna5017	OG0000886	schizo_pombe	N0
rna3273	OG0000888	schizo_pombe	N0
rna2083	OG0000889	schizo_pombe	N0
rna1610	OG0000890	schizo_pombe	N0
rna1992	OG0000891	schizo_pombe	N0
rna1380	OG0000892	schizo_pombe	N0
rna1383	OG0000893	schizo_pombe	N0
rna4455	OG0000894	schizo_pombe	N0
rna1384	OG0000895	schizo_pombe	N0
rna1385	OG0000896	schizo_pombe	N0
rna4451	OG0000897	schizo_pombe	N0
rna1386	OG0000898	schizo_pombe	N0
rna4450	OG0000899	schizo_pombe	N0
rna5266	OG0000900	schizo_pombe	N0
rna4444	OG0000902	schizo_pombe	N0
rna4443	OG0000903	schizo_pombe	N0
rna1399	OG0000904	schizo_pombe	N0
rna1400	OG0000905	schizo_pombe	N0
rna1403	OG0000906	schizo_pombe	N0
rna4435	OG0000907	schizo_pombe	N0
rna1405	OG0000908	schizo_pombe	N0
rna1406	OG0000909	schizo_pombe	N0
rna5870	OG0000910	schizo_pombe	N0
rna5875	OG0000911	schizo_pombe	N0
rna5877	OG0000913	schizo_pombe	N0
rna5878	OG0000914	schizo_pombe	N0
rna5879	OG0000915	schizo_pombe	N0
rna2072	OG0000916	schizo_pombe	N0
rna2073	OG0000917	schizo_pombe	N0
rna2074	OG0000918	schizo_pombe	N0
rna5880	OG0000919	schizo_pombe	N0
rna5881	OG0000920	schizo_pombe	N0
rna5882	OG0000921	schizo_pombe	N0
rna2138	OG0000922	schizo_pombe	N0
rna5886	OG0000923	schizo_pombe	N0
rna3465	OG0000924	schizo_pombe	N0
rna4277	OG0000925	schizo_pombe	N0
rna3470	OG0000926	schizo_pombe	N0
rna3473	OG0000927	schizo_pombe	N0
rna4272	OG0000928	schizo_pombe	N0
rna3474	OG0000929	schizo_pombe	N0
rna4268	OG0000930	schizo_pombe	N0
rna4267	OG0000931	schizo_pombe	N0
rna868	OG0000932	schizo_pombe	N0
rna4259	OG0000933	schizo_pombe	N0
rna874	OG0000934	schizo_pombe	N0
rna4256	OG0000936	schizo_pombe	N0
rna4255	OG0000937	schizo_pombe	N0
rna877	OG0000938	schizo_pombe	N0
rna6278	OG0000939	schizo_pombe	N0
rna6280	OG0000940	schizo_pombe	N0
rna6284	OG0000941	schizo_pombe	N0
rna6285	OG0000942	schizo_pombe	N0
rna6286	OG0000943	schizo_pombe	N0
rna2792	OG0000944	schizo_pombe	N0
rna3412	OG0000945	schizo_pombe	N0
rna3410	OG0000946	schizo_pombe	N0
rna2789	OG0000947	schizo_pombe	N0
rna3409	OG0000948	schizo_pombe	N0
rna3408	OG0000949	schizo_pombe	N0
rna3406	OG0000950	schizo_pombe	N0
rna2788	OG0000951	schizo_pombe	N0
rna3405	OG0000952	schizo_pombe	N0
rna3404	OG0000953	schizo_pombe	N0
rna3400	OG0000954	schizo_pombe	N0
rna3399	OG0000955	schizo_pombe	N0
rna2781	OG0000956	schizo_pombe	N0
rna2780	OG0000957	schizo_pombe	N0
rna3398	OG0000958	schizo_pombe	N0
rna4377	OG0000959	schizo_pombe	N0
rna3028	OG0000960	schizo_pombe	N0
rna3396	OG0000961	schizo_pombe	N0
rna4379	OG0000962	schizo_pombe	N0
rna3392	OG0000963	schizo_pombe	N0
rna4307	OG0000964	schizo_pombe	N0
rna4390	OG0000965	schizo_pombe	N0
rna4391	OG0000966	schizo_pombe	N0
rna4399	OG0000967	schizo_pombe	N0
rna4300	OG0000968	schizo_pombe	N0
rna4299	OG0000969	schizo_pombe	N0
rna4401	OG0000970	schizo_pombe	N0
rna4295	OG0000972	schizo_pombe	N0
rna5566	OG0000973	schizo_pombe	N0
rna1361	OG0000974	schizo_pombe	N0
rna4206	OG0000975	schizo_pombe	N0
rna2245	OG0000976	schizo_pombe	N0
rna4204	OG0000977	schizo_pombe	N0
rna2238	OG0000978	schizo_pombe	N0
rna4197	OG0000979	schizo_pombe	N0
rna4196	OG0000980	schizo_pombe	N0
rna4194	OG0000981	schizo_pombe	N0
rna2227	OG0000982	schizo_pombe	N0
rna3455	OG0000983	schizo_pombe	N0
rna3325	OG0000984	schizo_pombe	N0
rna958	OG0000985	schizo_pombe	N0
rna257	OG0000986	schizo_pombe	N0
rna956	OG0000987	schizo_pombe	N0
rna952	OG0000988	schizo_pombe	N0
rna247	OG0000989	schizo_pombe	N0
rna3486	OG0000990	schizo_pombe	N0
rna3488	OG0000991	schizo_pombe	N0
rna3102	OG0000992	schizo_pombe	N0
rna3103	OG0000993	schizo_pombe	N0
rna635	OG0000994	schizo_pombe	N0
rna5312	OG0000995	schizo_pombe	N0
rna1437	OG0000996	schizo_pombe	N0
rna2273	OG0000998	schizo_pombe	N0
rna2271	OG0000999	schizo_pombe	N0
rna4719	OG0001000	schizo_pombe	N0
rna4718	OG0001001	schizo_pombe	N0
rna4717	OG0001002	schizo_pombe	N0
rna6149	OG0001003	schizo_pombe	N0
rna6148	OG0001004	schizo_pombe	N0
rna6147	OG0001005	schizo_pombe	N0
rna6144	OG0001006	schizo_pombe	N0
rna4753	OG0001007	schizo_pombe	N0
rna5356	OG0001008	schizo_pombe	N0
rna345	OG0001010	schizo_pombe	N0
rna6167	OG0001011	schizo_pombe	N0
rna6164	OG0001012	schizo_pombe	N0
rna6160	OG0001013	schizo_pombe	N0
rna336	OG0001014	schizo_pombe	N0
rna334	OG0001015	schizo_pombe	N0
rna6155	OG0001016	schizo_pombe	N0
rna333	OG0001017	schizo_pombe	N0
rna382	OG0001019	schizo_pombe	N0
rna375	OG0001020	schizo_pombe	N0
rna1432	OG0001021	schizo_pombe	N0
rna1270	OG0001022	schizo_pombe	N0
rna2653	OG0001023	schizo_pombe	N0
rna1271	OG0001024	schizo_pombe	N0
rna4686	OG0001026	schizo_pombe	N0
rna5839	OG0001027	schizo_pombe	N0
rna5914	OG0001029	schizo_pombe	N0
rna6258	OG0001030	schizo_pombe	N0
rna4314	OG0001031	schizo_pombe	N0
rna6261	OG0001032	schizo_pombe	N0
rna6262	OG0001033	schizo_pombe	N0
rna6263	OG0001034	schizo_pombe	N0
rna6264	OG0001035	schizo_pombe	N0
rna6232	OG0001036	schizo_pombe	N0
rna2336	OG0001037	schizo_pombe	N0
rna6230	OG0001038	schizo_pombe	N0
rna6229	OG0001039	schizo_pombe	N0
rna6227	OG0001040	schizo_pombe	N0
rna6222	OG0001041	schizo_pombe	N0
rna6221	OG0001042	schizo_pombe	N0
rna6218	OG0001043	schizo_pombe	N0
rna6216	OG0001044	schizo_pombe	N0
rna6215	OG0001045	schizo_pombe	N0
rna6212	OG0001046	schizo_pombe	N0
rna2326	OG0001047	schizo_pombe	N0
rna2325	OG0001048	schizo_pombe	N0
rna2324	OG0001049	schizo_pombe	N0
rna475	OG0001050	schizo_pombe	N0
rna1595	OG0001051	schizo_pombe	N0
rna3004	OG0001052	schizo_pombe	N0
rna1591	OG0001053	schizo_pombe	N0
rna1590	OG0001054	schizo_pombe	N0
rna3003	OG0001055	schizo_pombe	N0
rna5384	OG0001056	schizo_pombe	N0
rna322	OG0001058	schizo_pombe	N0
rna320	OG0001059	schizo_pombe	N0
rna6140	OG0001060	schizo_pombe	N0
rna6139	OG0001061	schizo_pombe	N0
rna6137	OG0001062	schizo_pombe	N0
rna312	OG0001063	schizo_pombe	N0
rna178	OG0001064	schizo_pombe	N0
rna3518	OG0001065	schizo_pombe	N0
rna4594	OG0001066	schizo_pombe	N0
rna4586	OG0001067	schizo_pombe	N0
rna3532	OG0001068	schizo_pombe	N0
rna4580	OG0001069	schizo_pombe	N0
rna5710	OG0001070	schizo_pombe	N0
rna4722	OG0001071	schizo_pombe	N0
rna4219	OG0001072	schizo_pombe	N0
rna4217	OG0001073	schizo_pombe	N0
rna3658	OG0001074	schizo_pombe	N0
rna3657	OG0001075	schizo_pombe	N0
rna3654	OG0001076	schizo_pombe	N0
rna3648	OG0001077	schizo_pombe	N0
rna2566	OG0001078	schizo_pombe	N0
rna2564	OG0001079	schizo_pombe	N0
rna3646	OG0001080	schizo_pombe	N0
rna3560	OG0001081	schizo_pombe	N0
rna4558	OG0001083	schizo_pombe	N0
rna3327	OG0001084	schizo_pombe	N0
rna3329	OG0001085	schizo_pombe	N0
rna3331	OG0001086	schizo_pombe	N0
rna3332	OG0001087	schizo_pombe	N0
rna3336	OG0001088	schizo_pombe	N0
rna3337	OG0001089	schizo_pombe	N0
rna3338	OG0001090	schizo_pombe	N0
rna3448	OG0001091	schizo_pombe	N0
rna3339	OG0001092	schizo_pombe	N0
rna3445	OG0001093	schizo_pombe	N0
rna3444	OG0001094	schizo_pombe	N0
rna3342	OG0001096	schizo_pombe	N0
rna3442	OG0001097	schizo_pombe	N0
rna3440	OG0001098	schizo_pombe	N0
rna535	OG0001100	schizo_pombe	N0
rna536	OG0001101	schizo_pombe	N0
rna539	OG0001102	schizo_pombe	N0
rna544	OG0001103	schizo_pombe	N0
rna545	OG0001104	schizo_pombe	N0
rna1479	OG0001106	schizo_pombe	N0
rna1481	OG0001107	schizo_pombe	N0
rna1476	OG0001108	schizo_pombe	N0
rna552	OG0001109	schizo_pombe	N0
rna558	OG0001110	schizo_pombe	N0
rna1460	OG0001111	schizo_pombe	N0
rna4041	OG0001113	schizo_pombe	N0
rna4044	OG0001114	schizo_pombe	N0
rna4882	OG0001115	schizo_pombe	N0
rna4885	OG0001116	schizo_pombe	N0
rna647	OG0001117	schizo_pombe	N0
rna4886	OG0001118	schizo_pombe	N0
rna4887	OG0001119	schizo_pombe	N0
rna5569	OG0001120	schizo_pombe	N0
rna4888	OG0001121	schizo_pombe	N0
rna4889	OG0001122	schizo_pombe	N0
rna2256	OG0001123	schizo_pombe	N0
rna2257	OG0001124	schizo_pombe	N0
rna2258	OG0001125	schizo_pombe	N0
rna2064	OG0001126	schizo_pombe	N0
rna2075	OG0001127	schizo_pombe	N0
rna4897	OG0001128	schizo_pombe	N0
rna4898	OG0001129	schizo_pombe	N0
rna4899	OG0001130	schizo_pombe	N0
rna4901	OG0001131	schizo_pombe	N0
rna2479	OG0001132	schizo_pombe	N0
rna4904	OG0001133	schizo_pombe	N0
rna4907	OG0001134	schizo_pombe	N0
rna4908	OG0001135	schizo_pombe	N0
rna4909	OG0001136	schizo_pombe	N0
rna4910	OG0001137	schizo_pombe	N0
rna4912	OG0001138	schizo_pombe	N0
rna4913	OG0001139	schizo_pombe	N0
rna4915	OG0001140	schizo_pombe	N0
rna4916	OG0001141	schizo_pombe	N0
rna3058	OG0001142	schizo_pombe	N0
rna3059	OG0001143	schizo_pombe	N0
rna3061	OG0001144	schizo_pombe	N0
rna639	OG0001145	schizo_pombe	N0
rna638	OG0001146	schizo_pombe	N0
rna3066	OG0001147	schizo_pombe	N0
rna1436	OG0001148	schizo_pombe	N0
rna5313	OG0001149	schizo_pombe	N0
rna1434	OG0001150	schizo_pombe	N0
rna5316	OG0001151	schizo_pombe	N0
rna5346	OG0001152	schizo_pombe	N0
rna5347	OG0001153	schizo_pombe	N0
rna5348	OG0001154	schizo_pombe	N0
rna5350	OG0001155	schizo_pombe	N0
rna80	OG0001156	schizo_pombe	N0
rna79	OG0001157	schizo_pombe	N0
rna235	OG0001158	schizo_pombe	N0
rna924	OG0001159	schizo_pombe	N0
rna2285	OG0001160	schizo_pombe	N0
rna5335	OG0001161	schizo_pombe	N0
rna4134	OG0001162	schizo_pombe	N0
rna4135	OG0001163	schizo_pombe	N0
rna4137	OG0001165	schizo_pombe	N0
rna4138	OG0001166	schizo_pombe	N0
rna4140	OG0001167	schizo_pombe	N0
rna5596	OG0001168	schizo_pombe	N0
rna5599	OG0001169	schizo_pombe	N0
rna4146	OG0001170	schizo_pombe	N0
rna5607	OG0001172	schizo_pombe	N0
rna2149	OG0001173	schizo_pombe	N0
rna436	OG0001174	schizo_pombe	N0
rna2148	OG0001175	schizo_pombe	N0
rna440	OG0001176	schizo_pombe	N0
rna2076	OG0001177	schizo_pombe	N0
rna4422	OG0001178	schizo_pombe	N0
rna5403	OG0001179	schizo_pombe	N0
rna5404	OG0001180	schizo_pombe	N0
rna4472	OG0001181	schizo_pombe	N0
rna5406	OG0001182	schizo_pombe	N0
rna4471	OG0001183	schizo_pombe	N0
rna5407	OG0001184	schizo_pombe	N0
rna5408	OG0001185	schizo_pombe	N0
rna4469	OG0001186	schizo_pombe	N0
rna5410	OG0001187	schizo_pombe	N0
rna5411	OG0001188	schizo_pombe	N0
rna4781	OG0001189	schizo_pombe	N0
rna4784	OG0001190	schizo_pombe	N0
rna4337	OG0001192	schizo_pombe	N0
rna2776	OG0001193	schizo_pombe	N0
rna5561	OG0001194	schizo_pombe	N0
rna5563	OG0001195	schizo_pombe	N0
rna1351	OG0001196	schizo_pombe	N0
rna5564	OG0001197	schizo_pombe	N0
rna1355	OG0001198	schizo_pombe	N0
rna1360	OG0001199	schizo_pombe	N0
rna5701	OG0001200	schizo_pombe	N0
rna5697	OG0001201	schizo_pombe	N0
rna5696	OG0001202	schizo_pombe	N0
rna5693	OG0001203	schizo_pombe	N0
rna5689	OG0001204	schizo_pombe	N0
rna5688	OG0001205	schizo_pombe	N0
rna5686	OG0001206	schizo_pombe	N0
rna5684	OG0001207	schizo_pombe	N0
rna4698	OG0001208	schizo_pombe	N0
rna5683	OG0001209	schizo_pombe	N0
rna1670	OG0001210	schizo_pombe	N0
rna1663	OG0001212	schizo_pombe	N0
rna2924	OG0001213	schizo_pombe	N0
rna2927	OG0001214	schizo_pombe	N0
rna2928	OG0001215	schizo_pombe	N0
rna2930	OG0001216	schizo_pombe	N0
rna1659	OG0001217	schizo_pombe	N0
rna1658	OG0001218	schizo_pombe	N0
rna1654	OG0001220	schizo_pombe	N0
rna1650	OG0001221	schizo_pombe	N0
rna2942	OG0001222	schizo_pombe	N0
rna2943	OG0001223	schizo_pombe	N0
rna5192	OG0001224	schizo_pombe	N0
rna5191	OG0001225	schizo_pombe	N0
rna5187	OG0001226	schizo_pombe	N0
rna666	OG0001227	schizo_pombe	N0
rna664	OG0001229	schizo_pombe	N0
rna662	OG0001230	schizo_pombe	N0
rna660	OG0001231	schizo_pombe	N0
rna655	OG0001232	schizo_pombe	N0
rna5180	OG0001233	schizo_pombe	N0
rna653	OG0001234	schizo_pombe	N0
rna5179	OG0001235	schizo_pombe	N0
rna2916	OG0001236	schizo_pombe	N0
rna1676	OG0001237	schizo_pombe	N0
rna2917	OG0001238	schizo_pombe	N0
rna5676	OG0001240	schizo_pombe	N0
rna5675	OG0001241	schizo_pombe	N0
rna5920	OG0001242	schizo_pombe	N0
rna5674	OG0001243	schizo_pombe	N0
rna5671	OG0001244	schizo_pombe	N0
rna5922	OG0001245	schizo_pombe	N0
rna5923	OG0001246	schizo_pombe	N0
rna5668	OG0001247	schizo_pombe	N0
rna5925	OG0001248	schizo_pombe	N0
rna5665	OG0001249	schizo_pombe	N0
rna5664	OG0001250	schizo_pombe	N0
rna5663	OG0001251	schizo_pombe	N0
rna1253	OG0001252	schizo_pombe	N0
rna2639	OG0001253	schizo_pombe	N0
rna2638	OG0001254	schizo_pombe	N0
rna1248	OG0001255	schizo_pombe	N0
rna1246	OG0001256	schizo_pombe	N0
rna1245	OG0001257	schizo_pombe	N0
rna1244	OG0001258	schizo_pombe	N0
rna2613	OG0001259	schizo_pombe	N0
rna2614	OG0001260	schizo_pombe	N0
rna2615	OG0001261	schizo_pombe	N0
rna2617	OG0001262	schizo_pombe	N0
rna1239	OG0001263	schizo_pombe	N0
rna1238	OG0001264	schizo_pombe	N0
rna1237	OG0001265	schizo_pombe	N0
rna1231	OG0001266	schizo_pombe	N0
rna1232	OG0001267	schizo_pombe	N0
rna3843	OG0001269	schizo_pombe	N0
rna3232	OG0001270	schizo_pombe	N0
rna1228	OG0001271	schizo_pombe	N0
rna5325	OG0001273	schizo_pombe	N0
rna363	OG0001274	schizo_pombe	N0
rna362	OG0001275	schizo_pombe	N0
rna5071	OG0001276	schizo_pombe	N0
rna5070	OG0001277	schizo_pombe	N0
rna5069	OG0001278	schizo_pombe	N0
rna2847	OG0001279	schizo_pombe	N0
rna2182	OG0001280	schizo_pombe	N0
rna1759	OG0001281	schizo_pombe	N0
rna1026	OG0001282	schizo_pombe	N0
rna1029	OG0001283	schizo_pombe	N0
rna1763	OG0001284	schizo_pombe	N0
rna1032	OG0001285	schizo_pombe	N0
rna1033	OG0001286	schizo_pombe	N0
rna2436	OG0001287	schizo_pombe	N0
rna4881	OG0001288	schizo_pombe	N0
rna1445	OG0001289	schizo_pombe	N0
rna1444	OG0001290	schizo_pombe	N0
rna5306	OG0001291	schizo_pombe	N0
rna1442	OG0001292	schizo_pombe	N0
rna4507	OG0001293	schizo_pombe	N0
rna3601	OG0001294	schizo_pombe	N0
rna3600	OG0001295	schizo_pombe	N0
rna3598	OG0001296	schizo_pombe	N0
rna3597	OG0001297	schizo_pombe	N0
rna4504	OG0001298	schizo_pombe	N0
rna3596	OG0001299	schizo_pombe	N0
rna4503	OG0001300	schizo_pombe	N0
rna3595	OG0001301	schizo_pombe	N0
rna3594	OG0001302	schizo_pombe	N0
rna5282	OG0001303	schizo_pombe	N0
rna26	OG0001304	schizo_pombe	N0
rna27	OG0001305	schizo_pombe	N0
rna5770	OG0001306	schizo_pombe	N0
rna5767	OG0001307	schizo_pombe	N0
rna5049	OG0001309	schizo_pombe	N0
rna5518	OG0001310	schizo_pombe	N0
rna5511	OG0001311	schizo_pombe	N0
rna5059	OG0001312	schizo_pombe	N0
rna5507	OG0001313	schizo_pombe	N0
rna5506	OG0001314	schizo_pombe	N0
rna5064	OG0001315	schizo_pombe	N0
rna5501	OG0001316	schizo_pombe	N0
rna5067	OG0001317	schizo_pombe	N0
rna4799	OG0001318	schizo_pombe	N0
rna4805	OG0001319	schizo_pombe	N0
rna3534	OG0001320	schizo_pombe	N0
rna4741	OG0001321	schizo_pombe	N0
rna5359	OG0001322	schizo_pombe	N0
rna300	OG0001323	schizo_pombe	N0
rna1261	OG0001324	schizo_pombe	N0
rna3320	OG0001325	schizo_pombe	N0
rna1259	OG0001326	schizo_pombe	N0
rna2644	OG0001327	schizo_pombe	N0
rna2643	OG0001328	schizo_pombe	N0
rna2642	OG0001329	schizo_pombe	N0
rna1256	OG0001330	schizo_pombe	N0
rna1410	OG0001331	schizo_pombe	N0
rna1413	OG0001332	schizo_pombe	N0
rna1177	OG0001333	schizo_pombe	N0
rna1179	OG0001334	schizo_pombe	N0
rna746	OG0001335	schizo_pombe	N0
rna745	OG0001336	schizo_pombe	N0
rna1181	OG0001337	schizo_pombe	N0
rna744	OG0001338	schizo_pombe	N0
rna1182	OG0001339	schizo_pombe	N0
rna1183	OG0001340	schizo_pombe	N0
rna743	OG0001341	schizo_pombe	N0
rna742	OG0001342	schizo_pombe	N0
rna1189	OG0001343	schizo_pombe	N0
rna1190	OG0001344	schizo_pombe	N0
rna6182	OG0001345	schizo_pombe	N0
rna6179	OG0001346	schizo_pombe	N0
rna6178	OG0001347	schizo_pombe	N0
rna6174	OG0001348	schizo_pombe	N0
rna357	OG0001349	schizo_pombe	N0
rna356	OG0001350	schizo_pombe	N0
rna355	OG0001351	schizo_pombe	N0
rna6173	OG0001352	schizo_pombe	N0
rna5857	OG0001353	schizo_pombe	N0
rna5858	OG0001354	schizo_pombe	N0
rna5859	OG0001355	schizo_pombe	N0
rna5864	OG0001356	schizo_pombe	N0
rna5865	OG0001357	schizo_pombe	N0
rna5867	OG0001358	schizo_pombe	N0
rna4068	OG0001360	schizo_pombe	N0
rna799	OG0001361	schizo_pombe	N0
rna797	OG0001362	schizo_pombe	N0
rna796	OG0001363	schizo_pombe	N0
rna795	OG0001364	schizo_pombe	N0
rna794	OG0001365	schizo_pombe	N0
rna4065	OG0001366	schizo_pombe	N0
rna4064	OG0001367	schizo_pombe	N0
